"subj","word","block","seq"
44,"koeppif","AF2",38
44,"koeppif","AF2",45
44,"parrif","AF2",40
44,"parrif","AF2",50
44,"parrif","AF2",9
44,"parrif","MN1",20
44,"parrif","MN1",33
44,"parrif","MN1",37
44,"parrif","Pre",1
44,"parrif","Pre",11
44,"parrif","Pre",13
44,"peffif","AF2",26
44,"peffif","AF2",34
44,"peffif","AF2",5
44,"peffif","MN1",10
44,"peffif","MN1",11
44,"peffif","MN1",48
44,"peffif","Pre",28
44,"peffif","Pre",44
44,"peffif","Pre",8
44,"piffif","AF2",1
44,"piffif","AF2",35
44,"piffif","AF2",8
44,"piffif","MN1",15
44,"piffif","MN1",22
44,"piffif","MN1",38
44,"piffif","Pre",18
44,"piffif","Pre",29
44,"piffif","Pre",30
44,"possif","AF2",14
44,"possif","AF2",20
44,"possif","AF2",43
44,"possif","MN1",30
44,"possif","MN1",36
44,"possif","MN1",46
44,"possif","Pre",10
44,"possif","Pre",31
44,"possif","Pre",9
44,"saakif","AF2",19
44,"saakif","AF2",24
44,"saakif","AF2",3
44,"saakif","MN1",16
44,"saakif","MN1",28
44,"saakif","MN1",31
44,"saakif","Pre",33
44,"saakif","Pre",34
44,"saakif","Pre",37
44,"suutif","AF2",23
44,"suutif","AF2",29
44,"suutif","AF2",49
44,"suutif","MN1",13
44,"suutif","MN1",42
44,"suutif","MN1",8
44,"suutif","Pre",19
44,"suutif","Pre",22
44,"suutif","Pre",26
44,"taapif","AF2",21
44,"taapif","AF2",39
44,"taapif","AF2",46
44,"taapif","MN1",25
44,"taapif","MN1",3
44,"taapif","MN1",40
44,"taapif","Pre",35
44,"taapif","Pre",48
44,"taapif","Pre",52
44,"tessif","AF2",16
44,"tessif","AF2",37
44,"tessif","AF2",6
44,"tessif","MN1",12
44,"tessif","MN1",27
44,"tessif","MN1",41
44,"tessif","Pre",14
44,"tessif","Pre",42
44,"tessif","Pre",51
44,"tiekif","AF2",33
44,"tiekif","AF2",36
44,"tiekif","AF2",41
44,"tiekif","MN1",24
44,"tiekif","MN1",29
44,"tiekif","MN1",4
44,"tiekif","Pre",23
44,"tiekif","Pre",24
44,"tiekif","Pre",39
44,"tissif","AF2",30
44,"tissif","AF2",4
44,"tissif","AF2",48
44,"tissif","MN1",18
44,"tissif","MN1",52
44,"tissif","MN1",9
44,"tissif","Pre",16
44,"tissif","Pre",2
44,"tissif","Pre",46
45,"fassif","AF2",12
45,"fassif","AF2",16
45,"fassif","AF2",47
45,"fassif","MN1",31
45,"fassif","MN1",35
45,"fassif","MN1",42
45,"fassif","Pre",37
45,"fassif","Pre",45
45,"fassif","Pre",49
45,"foelif","Pre",20
45,"foelif","Pre",25
45,"foelif","Pre",41
45,"foellif","AF2",28
45,"foellif","AF2",41
45,"foellif","AF2",45
45,"foellif","MN1",1
45,"foellif","MN1",30
45,"foellif","MN1",32
45,"gorrif","AF2",31
45,"gorrif","AF2",4
45,"gorrif","AF2",44
45,"gorrif","MN1",17
45,"gorrif","MN1",3
45,"gorrif","MN1",52
45,"gorrif","Pre",0
45,"gorrif","Pre",13
45,"gorrif","Pre",32
45,"guutif","AF2",26
45,"guutif","AF2",35
45,"guutif","AF2",5
45,"guutif","MN1",37
45,"guutif","MN1",40
45,"guutif","MN1",49
45,"guutif","Pre",24
45,"guutif","Pre",26
45,"guutif","Pre",9
45,"keggif","AF2",13
45,"keggif","AF2",19
45,"keggif","AF2",23
45,"keggif","MN1",21
45,"keggif","MN1",25
45,"keggif","MN1",53
45,"keggif","Pre",21
45,"keggif","Pre",23
45,"keggif","Pre",44
45,"kielif","AF2",21
45,"kielif","AF2",3
45,"kielif","AF2",52
45,"kielif","MN1",20
45,"kielif","MN1",22
45,"kielif","MN1",6
45,"kielif","Pre",18
45,"kielif","Pre",31
45,"kielif","Pre",47
45,"kiggif","AF2",30
45,"kiggif","AF2",34
45,"kiggif","AF2",37
45,"kiggif","MN1",24
45,"kiggif","MN1",34
45,"kiggif","MN1",44
45,"kiggif","Pre",30
45,"kiggif","Pre",36
45,"kiggif","Pre",53
45,"koepif","MN1",10
45,"koepif","MN1",47
45,"koepif","MN1",48
45,"koepif","Pre",29
45,"koepif","Pre",50
45,"koepif","Pre",51
45,"koeppif","AF2",29
45,"koeppif","AF2",40
45,"koeppif","AF2",7
45,"parrif","AF2",1
45,"parrif","AF2",25
45,"parrif","AF2",8
45,"parrif","MN1",36
45,"parrif","MN1",46
45,"parrif","MN1",9
45,"parrif","Pre",2
45,"parrif","Pre",33
45,"parrif","Pre",48
45,"peffif","AF2",46
45,"peffif","AF2",50
45,"peffif","AF2",51
45,"peffif","MN1",0
45,"peffif","MN1",19
45,"peffif","MN1",26
45,"peffif","Pre",16
45,"peffif","Pre",22
45,"peffif","Pre",52
45,"piffif","AF2",0
45,"piffif","AF2",53
45,"piffif","AF2",9
45,"piffif","MN1",12
45,"piffif","MN1",13
45,"piffif","MN1",4
45,"piffif","Pre",14
45,"piffif","Pre",4
45,"piffif","Pre",46
45,"possif","AF2",14
45,"possif","AF2",24
45,"possif","AF2",32
45,"possif","MN1",28
45,"possif","MN1",29
45,"possif","MN1",5
45,"possif","Pre",35
45,"possif","Pre",6
45,"possif","Pre",7
45,"saakif","AF2",11
45,"saakif","AF2",48
45,"saakif","AF2",6
45,"saakif","MN1",11
45,"saakif","MN1",41
45,"saakif","MN1",43
45,"saakif","Pre",15
45,"saakif","Pre",28
45,"saakif","Pre",40
45,"suutif","AF2",17
45,"suutif","AF2",36
45,"suutif","AF2",43
45,"suutif","MN1",38
45,"suutif","MN1",39
45,"suutif","MN1",8
45,"suutif","Pre",17
45,"suutif","Pre",34
45,"suutif","Pre",38
45,"taapif","AF2",10
45,"taapif","AF2",15
45,"taapif","AF2",33
45,"taapif","MN1",14
45,"taapif","MN1",33
45,"taapif","MN1",45
45,"taapif","Pre",10
45,"taapif","Pre",19
45,"taapif","Pre",27
45,"tessif","AF2",18
45,"tessif","AF2",27
45,"tessif","AF2",42
45,"tessif","MN1",18
45,"tessif","MN1",23
45,"tessif","MN1",7
45,"tessif","Pre",11
45,"tessif","Pre",12
45,"tessif","Pre",8
45,"tiekif","AF2",22
45,"tiekif","AF2",38
45,"tiekif","AF2",49
45,"tiekif","MN1",27
45,"tiekif","MN1",50
45,"tiekif","MN1",51
45,"tiekif","Pre",3
45,"tiekif","Pre",42
45,"tiekif","Pre",43
45,"tissif","AF2",2
45,"tissif","AF2",20
45,"tissif","AF2",39
45,"tissif","MN1",15
45,"tissif","MN1",16
45,"tissif","MN1",2
45,"tissif","Pre",1
45,"tissif","Pre",39
45,"tissif","Pre",5
46,"fassif","AF2",0
46,"fassif","AF2",2
46,"fassif","AF2",39
46,"fassif","MN1",35
46,"fassif","MN1",51
46,"fassif","MN1",53
46,"fassif","Pre",29
46,"fassif","Pre",35
46,"fassif","Pre",47
46,"foelif","Pre",16
46,"foelif","Pre",2
46,"foelif","Pre",22
46,"foellif","AF2",26
46,"foellif","AF2",35
46,"foellif","AF2",47
46,"foellif","MN1",18
46,"foellif","MN1",29
46,"foellif","MN1",4
46,"gorrif","AF2",10
46,"gorrif","AF2",19
46,"gorrif","AF2",42
46,"gorrif","MN1",15
46,"gorrif","MN1",39
46,"gorrif","MN1",48
46,"gorrif","Pre",10
46,"gorrif","Pre",28
46,"gorrif","Pre",5
46,"guutif","AF2",14
46,"guutif","AF2",34
46,"guutif","AF2",6
46,"guutif","MN1",23
46,"guutif","MN1",43
46,"guutif","MN1",44
46,"guutif","Pre",11
46,"guutif","Pre",25
46,"guutif","Pre",52
46,"keggif","AF2",16
46,"keggif","AF2",18
46,"keggif","AF2",40
46,"keggif","MN1",27
46,"keggif","MN1",45
46,"keggif","MN1",7
46,"keggif","Pre",37
46,"keggif","Pre",42
46,"keggif","Pre",7
46,"kielif","AF2",4
46,"kielif","AF2",7
46,"kielif","AF2",9
46,"kielif","MN1",1
46,"kielif","MN1",13
46,"kielif","MN1",41
46,"kielif","Pre",26
46,"kielif","Pre",3
46,"kielif","Pre",33
46,"kiggif","AF2",30
46,"kiggif","AF2",48
46,"kiggif","AF2",50
46,"kiggif","MN1",36
46,"kiggif","MN1",46
46,"kiggif","MN1",9
46,"kiggif","Pre",23
46,"kiggif","Pre",45
46,"kiggif","Pre",6
46,"koepif","MN1",10
46,"koepif","MN1",22
46,"koepif","MN1",3
46,"koepif","Pre",14
46,"koepif","Pre",30
46,"koepif","Pre",53
46,"koeppif","AF2",25
46,"koeppif","AF2",44
46,"koeppif","AF2",45
46,"parrif","AF2",41
46,"parrif","AF2",46
46,"parrif","AF2",5
46,"parrif","MN1",11
46,"parrif","MN1",32
46,"parrif","MN1",40
46,"parrif","Pre",20
46,"parrif","Pre",40
46,"parrif","Pre",48
46,"peffif","AF2",13
46,"peffif","AF2",29
46,"peffif","AF2",36
46,"peffif","MN1",47
46,"peffif","MN1",52
46,"peffif","MN1",6
46,"peffif","Pre",0
46,"peffif","Pre",17
46,"peffif","Pre",8
46,"piffif","AF2",3
46,"piffif","AF2",33
46,"piffif","AF2",37
46,"piffif","MN1",28
46,"piffif","MN1",38
46,"piffif","MN1",5
46,"piffif","Pre",32
46,"piffif","Pre",38
46,"piffif","Pre",50
46,"possif","AF2",15
46,"possif","AF2",38
46,"possif","AF2",8
46,"possif","MN1",17
46,"possif","MN1",42
46,"possif","MN1",50
46,"possif","Pre",34
46,"possif","Pre",43
46,"possif","Pre",51
46,"saakif","AF2",1
46,"saakif","AF2",52
46,"saakif","AF2",53
46,"saakif","MN1",24
46,"saakif","MN1",30
46,"saakif","MN1",49
46,"saakif","Pre",36
46,"saakif","Pre",4
46,"saakif","Pre",46
46,"suutif","AF2",12
46,"suutif","AF2",28
46,"suutif","AF2",32
46,"suutif","MN1",20
46,"suutif","MN1",25
46,"suutif","MN1",8
46,"suutif","Pre",12
46,"suutif","Pre",19
46,"suutif","Pre",31
46,"taapif","AF2",17
46,"taapif","AF2",23
46,"taapif","AF2",27
46,"taapif","MN1",12
46,"taapif","MN1",14
46,"taapif","MN1",26
46,"taapif","Pre",18
46,"taapif","Pre",41
46,"taapif","Pre",44
46,"tessif","AF2",11
46,"tessif","AF2",20
46,"tessif","AF2",51
46,"tessif","MN1",0
46,"tessif","MN1",16
46,"tessif","MN1",19
46,"tessif","Pre",13
46,"tessif","Pre",27
46,"tessif","Pre",9
46,"tiekif","AF2",24
46,"tiekif","AF2",31
46,"tiekif","AF2",43
46,"tiekif","MN1",2
46,"tiekif","MN1",21
46,"tiekif","MN1",34
46,"tiekif","Pre",15
46,"tiekif","Pre",24
46,"tiekif","Pre",49
46,"tissif","AF2",21
46,"tissif","AF2",22
46,"tissif","AF2",49
46,"tissif","MN1",31
46,"tissif","MN1",33
46,"tissif","MN1",37
46,"tissif","Pre",1
46,"tissif","Pre",21
46,"tissif","Pre",39
47,"fassif","AF2",0
47,"fassif","AF2",26
47,"fassif","AF2",31
47,"fassif","MN1",11
47,"fassif","MN1",31
47,"fassif","MN1",40
47,"fassif","Pre",22
47,"fassif","Pre",33
47,"fassif","Pre",5
47,"foelif","Pre",17
47,"foelif","Pre",20
47,"foelif","Pre",41
47,"foellif","AF2",20
47,"foellif","AF2",43
47,"foellif","AF2",7
47,"foellif","MN1",3
47,"foellif","MN1",49
47,"foellif","MN1",6
47,"gorrif","AF2",11
47,"gorrif","AF2",19
47,"gorrif","AF2",21
47,"gorrif","MN1",24
47,"gorrif","MN1",36
47,"gorrif","MN1",50
47,"gorrif","Pre",37
47,"gorrif","Pre",44
47,"gorrif","Pre",49
47,"guutif","AF2",18
47,"guutif","AF2",41
47,"guutif","AF2",46
47,"guutif","MN1",15
47,"guutif","MN1",25
47,"guutif","MN1",45
47,"guutif","Pre",15
47,"guutif","Pre",2
47,"guutif","Pre",28
47,"keggif","AF2",13
47,"keggif","AF2",40
47,"keggif","AF2",51
47,"keggif","MN1",28
47,"keggif","MN1",29
47,"keggif","MN1",41
47,"keggif","Pre",24
47,"keggif","Pre",46
47,"keggif","Pre",50
47,"kielif","AF2",24
47,"kielif","AF2",35
47,"kielif","AF2",4
47,"kielif","MN1",0
47,"kielif","MN1",27
47,"kielif","MN1",53
47,"kielif","Pre",0
47,"kielif","Pre",27
47,"kielif","Pre",6
47,"kiggif","AF2",12
47,"kiggif","AF2",23
47,"kiggif","AF2",47
47,"kiggif","MN1",16
47,"kiggif","MN1",21
47,"kiggif","MN1",42
47,"kiggif","Pre",31
47,"kiggif","Pre",48
47,"kiggif","Pre",8
47,"koepif","MN1",13
47,"koepif","MN1",23
47,"koepif","MN1",4
47,"koepif","Pre",32
47,"koepif","Pre",34
47,"koepif","Pre",42
47,"koeppif","AF2",1
47,"koeppif","AF2",15
47,"koeppif","AF2",16
47,"parrif","AF2",27
47,"parrif","AF2",33
47,"parrif","AF2",36
47,"parrif","MN1",34
47,"parrif","MN1",35
47,"parrif","MN1",39
47,"parrif","Pre",12
47,"parrif","Pre",13
47,"parrif","Pre",23
47,"peffif","AF2",32
47,"peffif","AF2",5
47,"peffif","AF2",8
47,"peffif","MN1",17
47,"peffif","MN1",38
47,"peffif","MN1",44
47,"peffif","Pre",30
47,"peffif","Pre",51
47,"peffif","Pre",9
47,"piffif","AF2",2
47,"piffif","AF2",38
47,"piffif","AF2",53
47,"piffif","MN1",14
47,"piffif","MN1",30
47,"piffif","MN1",46
47,"piffif","Pre",10
47,"piffif","Pre",25
47,"piffif","Pre",26
47,"possif","AF2",22
47,"possif","AF2",52
47,"possif","AF2",9
47,"possif","MN1",10
47,"possif","MN1",22
47,"possif","MN1",8
47,"possif","Pre",14
47,"possif","Pre",36
47,"possif","Pre",43
47,"saakif","AF2",17
47,"saakif","AF2",30
47,"saakif","AF2",48
47,"saakif","MN1",12
47,"saakif","MN1",2
47,"saakif","MN1",43
47,"saakif","Pre",11
47,"saakif","Pre",21
47,"saakif","Pre",38
47,"suutif","AF2",14
47,"suutif","AF2",44
47,"suutif","AF2",45
47,"suutif","MN1",1
47,"suutif","MN1",37
47,"suutif","MN1",7
47,"suutif","Pre",18
47,"suutif","Pre",39
47,"suutif","Pre",4
47,"taapif","AF2",39
47,"taapif","AF2",49
47,"taapif","AF2",50
47,"taapif","MN1",5
47,"taapif","MN1",51
47,"taapif","MN1",9
47,"taapif","Pre",35
47,"taapif","Pre",47
47,"taapif","Pre",52
47,"tessif","AF2",25
47,"tessif","AF2",3
47,"tessif","AF2",6
47,"tessif","MN1",26
47,"tessif","MN1",47
47,"tessif","MN1",52
47,"tessif","Pre",1
47,"tessif","Pre",19
47,"tessif","Pre",53
47,"tiekif","AF2",28
47,"tiekif","AF2",34
47,"tiekif","AF2",42
47,"tiekif","MN1",18
47,"tiekif","MN1",19
47,"tiekif","MN1",48
47,"tiekif","Pre",29
47,"tiekif","Pre",3
47,"tiekif","Pre",7
47,"tissif","AF2",10
47,"tissif","AF2",29
47,"tissif","AF2",37
47,"tissif","MN1",20
47,"tissif","MN1",32
47,"tissif","MN1",33
47,"tissif","Pre",16
47,"tissif","Pre",40
47,"tissif","Pre",45
48,"fassif","AF2",22
48,"fassif","AF2",36
48,"fassif","AF2",6
48,"fassif","MN1",35
48,"fassif","MN1",38
48,"fassif","MN1",43
48,"fassif","Pre",13
48,"fassif","Pre",17
48,"fassif","Pre",48
48,"foelif","Pre",18
48,"foelif","Pre",34
48,"foelif","Pre",50
48,"foellif","AF2",25
48,"foellif","AF2",31
48,"foellif","AF2",51
48,"foellif","MN1",0
48,"foellif","MN1",28
48,"foellif","MN1",52
48,"gorrif","AF2",0
48,"gorrif","AF2",13
48,"gorrif","AF2",48
48,"gorrif","MN1",11
48,"gorrif","MN1",12
48,"gorrif","MN1",41
48,"gorrif","Pre",16
48,"gorrif","Pre",28
48,"gorrif","Pre",3
48,"guutif","AF2",23
48,"guutif","AF2",32
48,"guutif","AF2",42
48,"guutif","MN1",16
48,"guutif","MN1",29
48,"guutif","MN1",6
48,"guutif","Pre",26
48,"guutif","Pre",30
48,"guutif","Pre",4
48,"keggif","AF2",21
48,"keggif","AF2",47
48,"keggif","AF2",8
48,"keggif","MN1",26
48,"keggif","MN1",30
48,"keggif","MN1",46
48,"keggif","Pre",19
48,"keggif","Pre",22
48,"keggif","Pre",49
48,"kielif","AF2",16
48,"kielif","AF2",39
48,"kielif","AF2",9
48,"kielif","MN1",10
48,"kielif","MN1",25
48,"kielif","MN1",45
48,"kielif","Pre",15
48,"kielif","Pre",39
48,"kielif","Pre",7
48,"kiggif","AF2",12
48,"kiggif","AF2",49
48,"kiggif","AF2",53
48,"kiggif","MN1",22
48,"kiggif","MN1",32
48,"kiggif","MN1",8
48,"kiggif","Pre",12
48,"kiggif","Pre",2
48,"kiggif","Pre",38
48,"koepif","MN1",24
48,"koepif","MN1",34
48,"koepif","MN1",7
48,"koepif","Pre",11
48,"koepif","Pre",32
48,"koepif","Pre",33
48,"koeppif","AF2",15
48,"koeppif","AF2",45
48,"koeppif","AF2",46
48,"parrif","AF2",26
48,"parrif","AF2",38
48,"parrif","AF2",50
48,"parrif","MN1",17
48,"parrif","MN1",37
48,"parrif","MN1",42
48,"parrif","Pre",20
48,"parrif","Pre",35
48,"parrif","Pre",53
48,"peffif","AF2",11
48,"peffif","AF2",29
48,"peffif","AF2",37
48,"peffif","MN1",14
48,"peffif","MN1",3
48,"peffif","MN1",9
48,"peffif","Pre",1
48,"peffif","Pre",23
48,"peffif","Pre",37
48,"piffif","AF2",2
48,"piffif","AF2",43
48,"piffif","AF2",52
48,"piffif","MN1",19
48,"piffif","MN1",2
48,"piffif","MN1",5
48,"piffif","Pre",10
48,"piffif","Pre",51
48,"piffif","Pre",52
48,"possif","AF2",10
48,"possif","AF2",19
48,"possif","AF2",5
48,"possif","MN1",20
48,"possif","MN1",36
48,"possif","MN1",44
48,"possif","Pre",24
48,"possif","Pre",41
48,"possif","Pre",42
48,"saakif","AF2",14
48,"saakif","AF2",33
48,"saakif","AF2",40
48,"saakif","MN1",15
48,"saakif","MN1",23
48,"saakif","MN1",48
48,"saakif","Pre",21
48,"saakif","Pre",47
48,"saakif","Pre",9
48,"suutif","AF2",20
48,"suutif","AF2",28
48,"suutif","AF2",35
48,"suutif","MN1",1
48,"suutif","MN1",13
48,"suutif","MN1",39
48,"suutif","Pre",0
48,"suutif","Pre",27
48,"suutif","Pre",6
48,"taapif","AF2",17
48,"taapif","AF2",30
48,"taapif","AF2",7
48,"taapif","MN1",49
48,"taapif","MN1",50
48,"taapif","MN1",53
48,"taapif","Pre",29
48,"taapif","Pre",36
48,"taapif","Pre",8
48,"tessif","AF2",24
48,"tessif","AF2",3
48,"tessif","AF2",34
48,"tessif","MN1",31
48,"tessif","MN1",33
48,"tessif","MN1",40
48,"tessif","Pre",14
48,"tessif","Pre",25
48,"tessif","Pre",44
48,"tiekif","AF2",18
48,"tiekif","AF2",27
48,"tiekif","AF2",44
48,"tiekif","MN1",18
48,"tiekif","MN1",21
48,"tiekif","MN1",47
48,"tiekif","Pre",45
48,"tiekif","Pre",46
48,"tiekif","Pre",5
48,"tissif","AF2",1
48,"tissif","AF2",4
48,"tissif","AF2",41
48,"tissif","MN1",27
48,"tissif","MN1",4
48,"tissif","MN1",51
48,"tissif","Pre",31
48,"tissif","Pre",40
48,"tissif","Pre",43
49,"fassif","AF2",31
49,"fassif","AF2",45
49,"fassif","AF2",9
49,"fassif","MN1",46
49,"fassif","MN1",6
49,"fassif","MN1",8
49,"fassif","Pre",1
49,"fassif","Pre",3
49,"fassif","Pre",34
49,"foelif","Pre",0
49,"foelif","Pre",13
49,"foelif","Pre",37
49,"foellif","AF2",11
49,"foellif","AF2",15
49,"foellif","AF2",43
49,"foellif","MN1",26
49,"foellif","MN1",48
49,"foellif","MN1",50
49,"gorrif","AF2",2
49,"gorrif","AF2",3
49,"gorrif","AF2",46
49,"gorrif","MN1",2
49,"gorrif","MN1",20
49,"gorrif","MN1",7
49,"gorrif","Pre",20
49,"gorrif","Pre",40
49,"gorrif","Pre",44
49,"guutif","AF2",10
49,"guutif","AF2",32
49,"guutif","AF2",4
49,"guutif","MN1",17
49,"guutif","MN1",3
49,"guutif","MN1",36
49,"guutif","Pre",19
49,"guutif","Pre",30
49,"guutif","Pre",31
49,"keggif","AF2",13
49,"keggif","AF2",16
49,"keggif","AF2",18
49,"keggif","MN1",27
49,"keggif","MN1",28
49,"keggif","MN1",43
49,"keggif","Pre",28
49,"keggif","Pre",35
49,"keggif","Pre",46
49,"kielif","AF2",0
49,"kielif","AF2",29
49,"kielif","AF2",42
49,"kielif","MN1",37
49,"kielif","MN1",45
49,"kielif","MN1",49
49,"kielif","Pre",2
49,"kielif","Pre",38
49,"kielif","Pre",6
49,"kiggif","AF2",1
49,"kiggif","AF2",26
49,"kiggif","AF2",53
49,"kiggif","MN1",21
49,"kiggif","MN1",34
49,"kiggif","MN1",41
49,"kiggif","Pre",39
49,"kiggif","Pre",52
49,"kiggif","Pre",53
49,"koepif","MN1",25
49,"koepif","MN1",30
49,"koepif","MN1",5
49,"koepif","Pre",27
49,"koepif","Pre",41
49,"koepif","Pre",49
49,"koeppif","AF2",21
49,"koeppif","AF2",37
49,"koeppif","AF2",51
49,"parrif","AF2",17
49,"parrif","AF2",33
49,"parrif","AF2",7
49,"parrif","MN1",13
49,"parrif","MN1",35
49,"parrif","MN1",52
49,"parrif","Pre",12
49,"parrif","Pre",15
49,"parrif","Pre",42
49,"peffif","AF2",20
49,"peffif","AF2",22
49,"peffif","AF2",41
49,"peffif","MN1",19
49,"peffif","MN1",47
49,"peffif","MN1",53
49,"peffif","Pre",14
49,"peffif","Pre",22
49,"peffif","Pre",25
49,"piffif","AF2",19
49,"piffif","AF2",23
49,"piffif","AF2",27
49,"piffif","MN1",1
49,"piffif","MN1",10
49,"piffif","MN1",29
49,"piffif","Pre",36
49,"piffif","Pre",4
49,"piffif","Pre",5
49,"possif","AF2",25
49,"possif","AF2",39
49,"possif","AF2",50
49,"possif","MN1",39
49,"possif","MN1",4
49,"possif","MN1",40
49,"possif","Pre",16
49,"possif","Pre",45
49,"possif","Pre",50
49,"saakif","AF2",48
49,"saakif","AF2",49
49,"saakif","AF2",52
49,"saakif","MN1",11
49,"saakif","MN1",12
49,"saakif","MN1",23
49,"saakif","Pre",11
49,"saakif","Pre",18
49,"saakif","Pre",29
49,"suutif","AF2",28
49,"suutif","AF2",30
49,"suutif","AF2",47
49,"suutif","MN1",22
49,"suutif","MN1",38
49,"suutif","MN1",42
49,"suutif","Pre",23
49,"suutif","Pre",33
49,"suutif","Pre",9
49,"taapif","AF2",12
49,"taapif","AF2",38
49,"taapif","AF2",44
49,"taapif","MN1",0
49,"taapif","MN1",24
49,"taapif","MN1",44
49,"taapif","Pre",32
49,"taapif","Pre",43
49,"taapif","Pre",51
49,"tessif","AF2",14
49,"tessif","AF2",36
49,"tessif","AF2",8
49,"tessif","MN1",15
49,"tessif","MN1",18
49,"tessif","MN1",32
49,"tessif","Pre",10
49,"tessif","Pre",21
49,"tessif","Pre",48
49,"tiekif","AF2",35
49,"tiekif","AF2",40
49,"tiekif","AF2",5
49,"tiekif","MN1",14
49,"tiekif","MN1",16
49,"tiekif","MN1",51
49,"tiekif","Pre",17
49,"tiekif","Pre",26
49,"tiekif","Pre",8
49,"tissif","AF2",24
49,"tissif","AF2",34
49,"tissif","AF2",6
49,"tissif","MN1",31
49,"tissif","MN1",33
49,"tissif","MN1",9
49,"tissif","Pre",24
49,"tissif","Pre",47
49,"tissif","Pre",7
4,"fassif","AF2",14
4,"fassif","AF2",20
4,"fassif","AF2",9
4,"fassif","MN1",0
4,"fassif","MN1",46
4,"fassif","MN1",51
4,"fassif","Pre",17
4,"fassif","Pre",21
4,"fassif","Pre",33
4,"foelif","Pre",26
4,"foelif","Pre",4
4,"foelif","Pre",51
4,"foellif","AF2",13
4,"foellif","AF2",33
4,"foellif","AF2",42
4,"foellif","MN1",13
4,"foellif","MN1",34
4,"foellif","MN1",50
4,"gorrif","AF2",16
4,"gorrif","AF2",27
4,"gorrif","AF2",31
4,"gorrif","MN1",18
4,"gorrif","MN1",48
4,"gorrif","MN1",49
4,"gorrif","Pre",0
4,"gorrif","Pre",35
4,"gorrif","Pre",41
4,"guutif","AF2",46
4,"guutif","AF2",48
4,"guutif","AF2",51
4,"guutif","MN1",30
4,"guutif","MN1",32
4,"guutif","MN1",36
4,"guutif","Pre",13
4,"guutif","Pre",47
4,"guutif","Pre",9
4,"keggif","AF2",19
4,"keggif","AF2",36
4,"keggif","AF2",40
4,"keggif","MN1",25
4,"keggif","MN1",27
4,"keggif","MN1",4
4,"keggif","Pre",23
4,"keggif","Pre",38
4,"keggif","Pre",42
4,"kielif","AF2",11
4,"kielif","AF2",17
4,"kielif","AF2",49
4,"kielif","MN1",14
4,"kielif","MN1",37
4,"kielif","MN1",52
4,"kielif","Pre",24
4,"kielif","Pre",36
4,"kielif","Pre",45
4,"kiggif","AF2",1
4,"kiggif","AF2",4
4,"kiggif","AF2",6
4,"kiggif","MN1",22
4,"kiggif","MN1",29
4,"kiggif","MN1",38
4,"kiggif","Pre",16
4,"kiggif","Pre",2
4,"kiggif","Pre",27
4,"koepif","MN1",2
4,"koepif","MN1",20
4,"koepif","MN1",7
4,"koepif","Pre",34
4,"koepif","Pre",48
4,"koepif","Pre",8
4,"koeppif","AF2",0
4,"koeppif","AF2",12
4,"koeppif","AF2",7
4,"parrif","AF2",22
4,"parrif","AF2",30
4,"parrif","AF2",39
4,"parrif","MN1",11
4,"parrif","MN1",23
4,"parrif","MN1",28
4,"parrif","Pre",31
4,"parrif","Pre",50
4,"parrif","Pre",52
4,"peffif","AF2",21
4,"peffif","AF2",34
4,"peffif","AF2",50
4,"peffif","MN1",10
4,"peffif","MN1",33
4,"peffif","MN1",40
4,"peffif","Pre",1
4,"peffif","Pre",40
4,"peffif","Pre",43
4,"piffif","AF2",15
4,"piffif","AF2",5
4,"piffif","AF2",52
4,"piffif","MN1",24
4,"piffif","MN1",47
4,"piffif","MN1",9
4,"piffif","Pre",18
4,"piffif","Pre",25
4,"piffif","Pre",44
4,"possif","AF2",28
4,"possif","AF2",29
4,"possif","AF2",41
4,"possif","MN1",42
4,"possif","MN1",44
4,"possif","MN1",5
4,"possif","Pre",3
4,"possif","Pre",37
4,"possif","Pre",6
4,"saakif","AF2",10
4,"saakif","AF2",35
4,"saakif","AF2",38
4,"saakif","MN1",1
4,"saakif","MN1",35
4,"saakif","MN1",53
4,"saakif","Pre",10
4,"saakif","Pre",12
4,"saakif","Pre",14
4,"suutif","AF2",2
4,"suutif","AF2",25
4,"suutif","AF2",32
4,"suutif","MN1",12
4,"suutif","MN1",16
4,"suutif","MN1",17
4,"suutif","Pre",28
4,"suutif","Pre",39
4,"suutif","Pre",49
4,"taapif","AF2",18
4,"taapif","AF2",37
4,"taapif","AF2",8
4,"taapif","MN1",15
4,"taapif","MN1",26
4,"taapif","MN1",39
4,"taapif","Pre",11
4,"taapif","Pre",20
4,"taapif","Pre",30
4,"tessif","AF2",23
4,"tessif","AF2",45
4,"tessif","AF2",47
4,"tessif","MN1",31
4,"tessif","MN1",6
4,"tessif","MN1",8
4,"tessif","Pre",22
4,"tessif","Pre",5
4,"tessif","Pre",53
4,"tiekif","AF2",3
4,"tiekif","AF2",43
4,"tiekif","AF2",53
4,"tiekif","MN1",19
4,"tiekif","MN1",21
4,"tiekif","MN1",43
4,"tiekif","Pre",29
4,"tiekif","Pre",32
4,"tiekif","Pre",46
4,"tissif","AF2",24
4,"tissif","AF2",26
4,"tissif","AF2",44
4,"tissif","MN1",3
4,"tissif","MN1",41
4,"tissif","MN1",45
4,"tissif","Pre",15
4,"tissif","Pre",19
4,"tissif","Pre",7
50,"fassif","AF2",23
50,"fassif","AF2",31
