fileName	Label	F0[Hz]	F1[Hz]	F2[Hz]	F3[Hz]	F4[Hz]	F1[Bark]	F2[Bark]	F3[Bark]	F4[Bark]
subj_7_peffif_4_Post	E	210	566	1949	2906	4220	6	13	15	18
subj_7_peffif_AF2_20	E	215	483	1948	3179	4321	5	13	16	18
subj_7_peffif_AF2_21	E	215	504	1959	3068	4158	5	13	16	18
subj_7_peffif_AF2_41	E	209	561	2039	2947	4319	5	13	16	18
subj_7_peffif_MN1_24	E	240	632	1933	2882	4157	6	13	15	18
subj_7_peffif_MN1_31	E	227	667	1847	2766	3538	6	12	15	17
subj_7_peffif_MN1_39	E	224	502	1859	2735	4010	5	12	15	18
subj_7_peffif_Pre_35	E	233	545	2005	3055	4279	5	13	16	18
subj_7_peffif_Pre_37	E	231	613	2088	2962	4289	6	13	16	18
subj_7_peffif_Pre_40	E	213	594	2143	3137	4365	6	13	16	18
subj_7_tessif_40_Post	E	202	463	2003	3077	4354	5	13	16	18
subj_7_tessif_41_Post	E	199	461	2023	3024	4340	5	13	16	18
subj_7_tessif_42_Post	E	190	454	2015	3005	4422	5	13	16	18
subj_7_tessif_AF2_12	E	200	555	2168	3012	4357	5	13	16	18
subj_7_tessif_AF2_32	E	220	416	2138	2994	4423	4	13	16	18
subj_7_tessif_AF2_39	E	196	505	2054	2991	4385	5	13	16	18
subj_7_tessif_MN1_38	E	233	513	1876	2918	4386	5	12	15	18
subj_7_tessif_MN1_40	E	236	608	1914	2894	4377	6	13	15	18
subj_7_tessif_MN1_5	E	248	564	1995	2957	3571	5	13	16	17
subj_7_tessif_Pre_11	E	234	482	1997	3137	4361	5	13	16	18
subj_7_tessif_Pre_19	E	229	569	2004	3002	4365	6	13	16	18
subj_7_tessif_Pre_31	E	222	497	2178	3057	4359	5	13	16	18
subj_9_keggif_1_Post	E	255	904	2151	3120	4435	8	13	16	18
subj_9_keggif_46_Post	E	263	874	2096	3833	4930	8	13	17	19
subj_9_keggif_48_Post	E	260	829	2089	3233	4344	7	13	16	18
subj_9_keggif_AF2_19	E	239	859	1873	2948	4704	8	12	16	19
subj_9_keggif_AF2_47	E	272	560	1049	1965	3165	5	9	13	16
subj_9_keggif_AF2_6	E	272	850	1855	3104	4907	8	12	16	19
subj_9_keggif_MN1_35	E	279	992	1809	3107	4435	8	12	16	18
subj_9_keggif_MN1_5	E	288	921	1737	3206	4263	8	12	16	18
subj_9_keggif_MN1_52	E	276	879	1717	3143	4538	8	12	16	18
subj_9_keggif_Pre_27	E	260	841	2169	3149	4385	8	13	16	18
subj_9_keggif_Pre_37	E	273	726	2192	3260	4295	7	14	16	18
subj_9_keggif_Pre_41	E	261	708	2221	3012	4274	7	14	16	18
subj_9_peffif_14_Post	E	268	791	2006	2978	4974	7	13	16	19
subj_9_peffif_37_Post	E	244	639	1954	3182	4481	6	13	16	18
subj_9_peffif_40_Post	E	248	705	1998	3108	4197	7	13	16	18
subj_9_peffif_AF2_13	E	273	764	1728	3061	4759	7	12	16	19
subj_9_peffif_AF2_20	E	259	980	1818	2710	4896	8	12	15	19
subj_9_peffif_AF2_39	E	270	849	1907	2985	3569	8	13	16	17
subj_9_peffif_MN1_23	E	290	954	1734	2410	3437	8	12	14	17
subj_9_peffif_MN1_49	E	282	1010	1064	1791	3113	9	9	12	16
subj_9_peffif_Pre_15	E	251	709	2028	3065	4458	7	13	16	18
subj_9_peffif_Pre_25	E	277	647	1990	2994	4529	6	13	16	18
subj_9_peffif_Pre_51	E	259	728	2058	3086	4249	7	13	16	18
subj_9_tessif_13_Post	E	248	783	1991	3109	5099	7	13	16	19
subj_9_tessif_36_Post	E	246	574	1982	2677	3760	6	13	15	17
subj_9_tessif_51_Post	E	251	611	2016	3419	4780	6	13	17	19
subj_9_tessif_AF2_21	E	269	616	1332	2409	3903	6	10	14	17
subj_9_tessif_AF2_48	E	273	846	1533	1938	3276	8	11	13	16
subj_9_tessif_AF2_52	E	273	800	1102	1881	3269	7	9	12	16
subj_9_tessif_MN1_17	E	300	721	1645	2041	3164	7	12	13	16
subj_9_tessif_MN1_29	E	284	866	1555	2401	3901	8	11	14	17
subj_9_tessif_MN1_40	E	279	939	1818	2902	4429	8	12	15	18
subj_9_tessif_Pre_19	E	258	771	2070	3245	4339	7	13	16	18
subj_9_tessif_Pre_5	E	257	730	2054	3211	4540	7	13	16	18
subj_9_tessif_Pre_9	E	260	717	2064	3177	4611	7	13	16	19
