fileName	Label	F0[Hz]	F1[Hz]	F2[Hz]	F3[Hz]	F4[Hz]	F1[Bark]	F2[Bark]	F3[Bark]	F4[Bark]
subj_36_piffif_MN1_42	I	229	460	1786	2737	3876	5	12	15	17
subj_36_piffif_Pre_20	I	214	439	1879	2657	3658	4	12	15	17
subj_36_piffif_Pre_3	I	252	480	2001	2768	3709	5	13	15	17
subj_36_piffif_Pre_47	I	244	468	1897	2581	3766	5	13	15	17
subj_36_tissif_22_Post	I	280	339	1908	2855	4180	4	13	15	18
subj_36_tissif_25_Post	I	228	412	1824	2813	3681	4	12	15	17
subj_36_tissif_48_Post	I	105	410	1809	2934	4252	4	12	15	18
subj_36_tissif_AF2_20	I	109	467	1821	2896	3682	5	12	15	17
subj_36_tissif_AF2_46	I	219	421	1893	2866	3963	4	13	15	18
subj_36_tissif_AF2_52	I	198	383	1925	2919	4225	4	13	15	18
subj_36_tissif_MN1_16	I	244	476	1766	2880	4155	5	12	15	18
subj_36_tissif_MN1_31	I	254	496	1807	2871	3880	5	12	15	17
subj_36_tissif_MN1_35	I	244	485	1803	2805	3860	5	12	15	17
subj_36_tissif_Pre_14	I	230	435	1887	2957	3785	4	13	16	17
subj_36_tissif_Pre_42	I	233	437	1854	3005	4277	4	12	16	18
subj_36_tissif_Pre_48	I	240	440	1870	2785	4091	4	12	15	18
subj_37_kiggif_27_Post	I	230	417	2437	3028	4220	4	14	16	18
subj_37_kiggif_45_Post	I	243	441	2255	2598	4187	4	14	15	18
subj_37_kiggif_50_Post	I	241	424	2454	2918	4048	4	14	15	18
subj_37_kiggif_AF2_32	I	230	372	1293	2347	3320	4	10	14	16
subj_37_kiggif_AF2_33	I	193	860	2145	3181	4063	7	13	16	18
subj_37_kiggif_AF2_9	I	235	409	1655	2789	3530	4	12	15	17
subj_37_kiggif_MN1_15	I	272	510	1186	2499	4076	5	10	14	18
subj_37_kiggif_MN1_4	I	263	505	1286	2654	3500	5	10	15	17
subj_37_kiggif_MN1_7	I	259	459	1416	2318	3868	5	11	14	17
subj_37_kiggif_Pre_14	I	233	436	2538	3139	4119	4	14	16	18
subj_37_kiggif_Pre_38	I	198	364	2394	2923	4200	4	14	15	18
subj_37_kiggif_Pre_42	I	228	415	2266	2918	4085	4	14	15	18
subj_37_piffif_30_Post	I	242	451	2238	3112	4407	5	14	16	18
subj_37_piffif_49_Post	I	246	458	2101	2959	4012	5	13	16	18
subj_37_piffif_8_Post	I	227	425	2040	2878	4116	4	13	15	18
subj_37_piffif_AF2_0	I	234	309	1659	2839	3852	3	12	15	17
subj_37_piffif_AF2_18	I	226	328	1584	2342	4359	3	11	14	18
subj_37_piffif_AF2_42	I	215	400	1661	2388	3201	4	12	14	16
subj_37_piffif_MN1_28	I	247	261	1291	2867	3716	3	10	15	17
subj_37_piffif_MN1_36	I	254	268	1306	2832	3111	3	10	15	16
subj_37_piffif_MN1_49	I	258	356	1474	2189	3490	4	11	13	17
subj_37_piffif_Pre_13	I	241	431	2147	2886	3980	4	13	15	18
subj_37_piffif_Pre_31	I	235	454	2743	3339	4115	5	15	16	18
subj_37_piffif_Pre_46	I	211	391	2136	2968	4167	4	13	16	18
subj_37_tissif_31_Post	I	236	445	1945	3118	4220	4	13	16	18
subj_37_tissif_47_Post	I	248	344	1994	3092	4112	4	13	16	18
subj_37_tissif_6_Post	I	226	424	2047	3100	4263	4	13	16	18
subj_37_tissif_AF2_12	I	231	444	1604	2878	4106	4	11	15	18
subj_37_tissif_AF2_30	I	224	644	1589	2936	4272	6	11	15	18
subj_37_tissif_AF2_41	I	230	671	1798	2854	4403	6	12	15	18
subj_37_tissif_MN1_20	I	251	262	1541	2781	3195	3	11	15	16
subj_37_tissif_MN1_45	I	253	315	1444	2094	3476	3	11	13	17
subj_37_tissif_MN1_50	I	260	358	1429	2206	3840	4	11	14	17
subj_37_tissif_Pre_22	I	235	454	2035	2953	4044	5	13	16	18
subj_37_tissif_Pre_39	I	206	399	2190	3009	4250	4	13	16	18
subj_37_tissif_Pre_43	I	219	411	2000	3020	4282	4	13	16	18
subj_38_kiggif_22_Post	I	232	450	2561	3233	4378	5	15	16	18
subj_38_kiggif_46_Post	I	568	1674	3209	3567	4690	12	16	17	19
subj_38_kiggif_8_Post	I	224	418	2411	3268	4217	4	14	16	18
subj_38_kiggif_AF2_13	I	240	471	2619	3300	4300	5	15	16	18
subj_38_kiggif_AF2_18	I	236	459	2641	3113	4191	5	15	16	18
subj_38_kiggif_AF2_30	I	241	475	2709	3179	4191	5	15	16	18
subj_38_kiggif_MN1_12	I	242	475	2445	3250	4272	5	14	16	18
subj_38_kiggif_MN1_42	I	280	547	2530	3405	4410	5	14	17	18
subj_38_kiggif_MN1_47	I	258	497	2596	3036	4373	5	15	16	18
subj_38_kiggif_Pre_18	I	239	458	2435	3287	4105	5	14	16	18
subj_38_kiggif_Pre_37	I	231	438	2533	3168	4316	4	14	16	18
subj_38_kiggif_Pre_46	I	218	418	2671	3320	4198	4	15	16	18
subj_38_piffif_18_Post	I	240	469	2292	3087	4102	5	14	16	18
subj_38_piffif_20_Post	I	225	431	2193	3100	4077	4	14	16	18
subj_38_piffif_36_Post	I	235	445	2353	3245	4327	4	14	16	18
subj_38_piffif_AF2_16	I	222	410	2187	2967	4195	4	13	16	18
subj_38_piffif_AF2_45	I	237	453	2116	3020	4230	5	13	16	18
subj_38_piffif_AF2_49	I	239	467	2147	2948	4112	5	13	16	18
subj_38_piffif_MN1_18	I	276	358	2653	3308	4145	4	15	16	18
subj_38_piffif_MN1_8	I	264	511	2367	3343	4201	5	14	16	18
subj_38_piffif_MN1_9	I	271	516	2182	3202	3723	5	13	16	17
subj_38_piffif_Pre_14	I	227	401	2111	2946	4126	4	13	16	18
subj_38_piffif_Pre_25	I	221	408	2200	3168	4248	4	14	16	18
subj_38_piffif_Pre_3	I	237	454	2148	3233	4266	5	13	16	18
subj_38_tissif_39_Post	I	238	471	2236	3364	4674	5	14	16	19
subj_38_tissif_44_Post	I	234	444	2253	3221	4498	4	14	16	18
subj_38_tissif_51_Post	I	229	440	2266	3149	4508	4	14	16	18
subj_38_tissif_AF2_41	I	226	434	2282	3252	4497	4	14	16	18
subj_38_tissif_AF2_46	I	234	440	2100	3212	4505	4	13	16	18
subj_38_tissif_AF2_47	I	226	428	2227	3245	4420	4	14	16	18
subj_38_tissif_MN1_13	I	285	565	2397	2636	3443	6	14	15	17
subj_38_tissif_MN1_35	I	264	487	2390	2910	3478	5	14	15	17
subj_38_tissif_MN1_45	I	266	506	2209	3205	4425	5	14	16	18
subj_38_tissif_Pre_35	I	223	425	2327	3154	4399	4	14	16	18
subj_38_tissif_Pre_51	I	219	404	2273	3239	4528	4	14	16	18
subj_38_tissif_Pre_53	I	229	438	2252	3102	4467	4	14	16	18
subj_41_kiggif_16_Post	I	271	367	2383	2940	4354	4	14	16	18
subj_41_kiggif_33_Post	I	240	471	2718	3114	4188	5	15	16	18
subj_41_kiggif_36_Post	I	260	455	2366	2905	4050	5	14	15	18
subj_41_kiggif_AF2_14	I	276	553	1486	2683	3959	5	11	15	17
subj_41_kiggif_AF2_48	I	280	453	1694	2713	4203	5	12	15	18
subj_41_kiggif_AF2_7	I	293	573	1405	2340	3208	6	11	14	16
subj_41_kiggif_MN1_11	I	352	683	1519	2431	3363	6	11	14	16
subj_41_kiggif_MN1_29	I	367	816	1475	2510	3668	7	11	14	17
subj_41_kiggif_MN1_7	I	333	684	1669	2542	2927	6	12	15	15
subj_41_kiggif_Pre_23	I	281	377	2489	2886	3877	4	14	15	17
subj_41_kiggif_Pre_26	I	274	357	2381	2941	3947	4	14	16	18
subj_41_kiggif_Pre_32	I	267	326	2386	2861	3490	3	14	15	17
subj_41_piffif_17_Post	I	293	438	2144	2911	3918	4	13	15	17
subj_41_piffif_45_Post	I	276	420	2205	3034	4135	4	14	16	18
subj_41_piffif_7_Post	I	273	390	2176	2774	3948	4	13	15	18
subj_41_piffif_AF2_13	I	282	344	1290	2580	3350	4	10	15	16
subj_41_piffif_AF2_18	I	266	366	1283	2589	3625	4	10	15	17
subj_41_piffif_AF2_4	I	321	402	1419	2335	3256	4	11	14	16
subj_41_piffif_MN1_20	I	346	665	1364	2701	3408	6	10	15	17
subj_41_piffif_MN1_38	I	327	662	1177	2904	3808	6	9	15	17
subj_41_piffif_MN1_51	I	324	545	1265	2849	3433	5	10	15	17
subj_41_piffif_Pre_10	I	298	533	2362	2999	4217	5	14	16	18
subj_41_piffif_Pre_29	I	271	360	2197	2924	3755	4	14	15	17
subj_41_piffif_Pre_53	I	261	435	2222	2857	3657	4	14	15	17
subj_41_tissif_13_Post	I	267	405	2384	2978	3750	4	14	16	17
subj_41_tissif_28_Post	I	260	401	2139	3038	4351	4	13	16	18
subj_41_tissif_48_Post	I	273	333	2199	3012	4223	3	14	16	18
subj_41_tissif_AF2_17	I	267	427	1309	2680	3584	4	10	15	17
subj_41_tissif_AF2_28	I	281	496	1646	1906	3090	5	12	12	16
subj_41_tissif_AF2_46	I	268	495	1534	2287	3193	5	11	14	16
subj_41_tissif_MN1_30	I	339	679	1222	2357	3076	6	10	14	16
subj_41_tissif_MN1_9	I	352	691	1547	2728	3228	6	11	15	16
subj_41_tissif_Pre_24	I	303	483	2260	3035	4293	5	14	16	18
subj_41_tissif_Pre_30	I	268	327	2133	2954	3615	3	13	16	17
subj_41_tissif_Pre_41	I	270	406	2210	2960	4089	4	14	16	18
subj_42_kiggif_18_Post	I	214	414	2109	2724	3569	4	13	15	17
subj_42_kiggif_41_Post	I	228	439	2359	2881	3938	4	14	15	18
subj_42_kiggif_53_Post	I	233	449	2119	2783	3885	5	13	15	17
subj_42_kiggif_AF2_24	I	247	475	1505	2582	4017	5	11	15	18
subj_42_kiggif_AF2_52	I	258	508	1768	2510	4424	5	12	14	18
subj_42_kiggif_AF2_53	I	257	501	1765	2447	4072	5	12	14	18
subj_42_kiggif_MN1_19	I	243	490	1321	2493	3239	5	10	14	16
subj_42_kiggif_MN1_25	I	272	552	1363	2383	3338	5	10	14	16
subj_42_kiggif_MN1_49	I	282	441	1162	2650	3433	4	9	15	17
subj_42_kiggif_Pre_10	I	214	420	2054	2805	3715	4	13	15	17
subj_42_kiggif_Pre_18	I	177	451	1985	2785	3640	5	13	15	17
subj_42_kiggif_Pre_38	I	212	420	2155	2719	3714	4	13	15	17
subj_42_piffif_15_Post	I	224	437	1789	2828	3887	4	12	15	17
subj_42_piffif_5_Post	I	227	441	1965	2731	3786	4	13	15	17
subj_42_piffif_AF2_13	I	258	489	1366	2330	3718	5	10	14	17
subj_42_piffif_AF2_43	I	250	477	1289	2779	4185	5	10	15	18
subj_42_piffif_AF2_8	I	234	453	1412	2879	4091	5	11	15	18
subj_42_piffif_MN1_3	I	254	507	1482	2271	3294	5	11	14	16
subj_42_piffif_MN1_32	I	274	578	1626	2386	2816	6	12	14	15
subj_42_piffif_MN1_5	I	261	530	1549	2734	3358	5	11	15	16
subj_42_piffif_Pre_29	I	241	455	1936	2865	3636	5	13	15	17
subj_42_piffif_Pre_34	I	239	469	1865	2840	3646	5	12	15	17
subj_42_piffif_Pre_7	I	209	412	1863	2758	3551	4	12	15	17
subj_42_tissif_11_Post	I	215	419	1723	3030	3801	4	12	16	17
subj_42_tissif_35_Post	I	217	424	1835	2937	4037	4	12	15	18
subj_42_tissif_4_Post	I	211	405	1767	2784	3857	4	12	15	17
subj_42_tissif_AF2_11	I	254	470	1481	2795	4059	5	11	15	18
subj_42_tissif_AF2_26	I	250	476	1287	2790	4199	5	10	15	18
subj_42_tissif_AF2_34	I	243	478	1417	2536	3620	5	11	14	17
subj_42_tissif_MN1_35	I	279	510	1388	2452	3502	5	11	14	17
subj_42_tissif_MN1_40	I	285	564	1429	2152	3235	5	11	13	16
subj_42_tissif_MN1_6	I	275	596	1624	2611	3335	6	12	15	16
subj_42_tissif_Pre_0	I	224	403	1721	2907	3751	4	12	15	17
subj_42_tissif_Pre_32	I	235	450	1977	2891	4045	5	13	15	18
subj_42_tissif_Pre_53	I	221	430	1816	2897	3885	4	12	15	17
subj_44_kiggif_18_Post	I	255	322	2252	3050	3868	3	14	16	17
subj_44_kiggif_47_Post	I	267	350	2392	3071	3873	4	14	16	17
subj_44_kiggif_AF2_11	I	278	407	1401	2882	4379	4	11	15	18
subj_44_kiggif_AF2_12	I	306	430	1424	2879	4002	4	11	15	18
subj_44_kiggif_AF2_28	I	267	300	1325	2939	4031	3	10	15	18
subj_44_kiggif_MN1_0	I	316	537	1397	2822	3428	5	11	15	17
subj_44_kiggif_MN1_21	I	333	540	1668	2815	2960	5	12	15	16
subj_44_kiggif_MN1_26	I	322	614	1634	2873	3746	6	12	15	17
subj_44_kiggif_Pre_36	I	270	401	2580	3125	4087	4	15	16	18
subj_44_kiggif_Pre_45	I	295	545	2330	2737	3786	5	14	15	17
subj_44_kiggif_Pre_5	I	234	383	2038	2743	3683	4	13	15	17
subj_44_piffif_22_Post	I	282	481	2155	2672	3641	5	13	15	17
subj_44_piffif_40_Post	I	239	456	2111	2836	4186	5	13	15	18
subj_44_piffif_4_Post	I	255	311	2277	3028	4326	3	14	16	18
subj_44_piffif_AF2_1	I	286	346	1500	2719	4048	4	11	15	18
subj_44_piffif_AF2_35	I	301	410	1496	2683	4114	4	11	15	18
subj_44_piffif_AF2_8	I	268	334	1563	2689	4060	3	11	15	18
subj_44_piffif_MN1_15	I	336	615	1681	2803	3840	6	12	15	17
subj_44_piffif_MN1_22	I	313	617	1610	2781	3946	6	11	15	18
subj_44_piffif_MN1_38	I	306	630	1715	2790	3514	6	12	15	17
subj_44_piffif_Pre_18	I	244	467	2184	2956	4210	5	13	16	18
subj_44_piffif_Pre_29	I	243	467	2184	2937	4077	5	13	15	18
subj_44_piffif_Pre_30	I	245	485	2123	2926	4061	5	13	15	18
subj_44_tissif_12_Post	I	256	325	2063	3067	4226	3	13	16	18
subj_44_tissif_30_Post	I	241	444	2012	2970	4187	4	13	16	18
subj_44_tissif_35_Post	I	249	286	2106	3009	4373	3	13	16	18
subj_44_tissif_AF2_30	I	295	420	1468	2789	4265	4	11	15	18
subj_44_tissif_AF2_4	I	300	398	1551	2954	4196	4	11	16	18
subj_44_tissif_AF2_48	I	285	511	1420	2614	3917	5	11	15	17
subj_44_tissif_MN1_18	I	325	520	1644	2844	3559	5	12	15	17
subj_44_tissif_MN1_52	I	329	476	1595	2961	4404	5	11	16	18
subj_44_tissif_MN1_9	I	311	448	1533	2796	3552	5	11	15	17
subj_44_tissif_Pre_16	I	251	478	2164	3011	4197	5	13	16	18
subj_44_tissif_Pre_2	I	271	331	2132	2968	4120	3	13	16	18
subj_44_tissif_Pre_46	I	305	526	2126	3051	4174	5	13	16	18
subj_45_kiggif_2_Post	I	282	459	2152	2453	4095	5	13	14	18
subj_45_kiggif_7_Post	I	266	329	2159	2422	3904	3	13	14	17
subj_45_kiggif_AF2_30	I	264	483	1374	2654	3918	5	10	15	17
subj_45_kiggif_AF2_34	I	293	541	1488	2654	3755	5	11	15	17
subj_45_kiggif_AF2_37	I	279	535	1362	2644	3864	5	10	15	17
subj_45_kiggif_MN1_24	I	244	551	1257	2721	4056	5	10	15	18
subj_45_kiggif_MN1_34	I	261	518	1045	2602	3753	5	9	15	17
subj_45_kiggif_MN1_44	I	258	584	1336	2593	4009	6	10	15	18
subj_45_kiggif_Pre_30	I	248	468	2317	2484	3970	5	14	14	18
subj_45_kiggif_Pre_36	I	248	475	2202	2517	3943	5	14	14	18
subj_45_kiggif_Pre_53	I	262	380	2283	2834	4023	4	14	15	18
subj_45_piffif_14_Post	I	284	450	1940	2815	3980	5	13	15	18
subj_45_piffif_19_Post	I	253	484	1942	2690	3918	5	13	15	17
subj_45_piffif_22_Post	I	275	376	1905	2715	4055	4	13	15	18
subj_45_piffif_AF2_0	I	239	450	1448	2453	4081	5	11	14	18
subj_45_piffif_AF2_53	I	292	457	1363	2695	4049	5	10	15	18
subj_45_piffif_AF2_9	I	234	472	1541	2638	4187	5	11	15	18
subj_45_piffif_MN1_12	I	238	509	1357	2596	4068	5	10	15	18
subj_45_piffif_MN1_13	I	258	533	1538	2737	4277	5	11	15	18
subj_45_piffif_MN1_4	I	237	528	1424	2729	4021	5	11	15	18
subj_45_piffif_Pre_14	I	245	478	1931	2642	4173	5	13	15	18
subj_45_piffif_Pre_4	I	249	309	2272	3048	4031	3	14	16	18
subj_45_piffif_Pre_46	I	246	465	1934	2767	4215	5	13	15	18
subj_45_tissif_10_Post	I	296	357	1824	2820	3854	4	12	15	17
subj_45_tissif_27_Post	I	267	364	1844	2799	3850	4	12	15	17
subj_45_tissif_44_Post	I	297	415	1908	2940	4146	4	13	15	18
subj_45_tissif_AF2_2	I	235	494	1349	2582	3710	5	10	15	17
subj_45_tissif_AF2_20	I	263	566	1589	2677	3941	6	11	15	18
subj_45_tissif_AF2_39	I	285	495	1143	2488	3637	5	9	14	17
subj_45_tissif_MN1_15	I	256	667	1409	2807	4367	6	11	15	18
subj_45_tissif_MN1_16	I	256	541	1288	2680	4524	5	10	15	18
subj_45_tissif_MN1_2	I	260	522	1537	2597	4635	5	11	15	19
subj_45_tissif_Pre_1	I	264	370	1811	2849	4036	4	12	15	18
subj_45_tissif_Pre_39	I	254	456	1820	2788	4235	5	12	15	18
subj_45_tissif_Pre_5	I	258	391	2073	2860	4335	4	13	15	18
subj_46_kiggif_11_Post	I	197	396	2218	2619	3424	4	14	15	17
subj_46_kiggif_45_Post	I	196	382	2331	2701	3398	4	14	15	16
subj_46_kiggif_5_Post	I	184	369	2266	2682	4030	4	14	15	18
subj_46_kiggif_AF2_30	I	214	426	2289	2543	3034	4	14	14	16
subj_46_kiggif_AF2_48	I	205	408	2288	2431	3208	4	14	14	16
subj_46_kiggif_AF2_50	I	211	417	2299	2472	3819	4	14	14	17
subj_46_kiggif_MN1_36	I	227	451	2289	2670	3133	5	14	15	16
subj_46_kiggif_MN1_46	I	230	453	2303	2821	3704	5	14	15	17
subj_46_kiggif_MN1_9	I	217	438	2317	2955	4203	4	14	16	18
subj_46_kiggif_Pre_23	I	192	413	2255	3032	3949	4	14	16	18
subj_46_kiggif_Pre_45	I	189	397	2358	2773	4059	4	14	15	18
subj_46_kiggif_Pre_6	I	203	397	2374	2880	4088	4	14	15	18
subj_46_piffif_15_Post	I	185	381	2006	2938	4168	4	13	15	18
subj_46_piffif_23_Post	I	199	402	2038	2450	3413	4	13	14	16
subj_46_piffif_41_Post	I	205	407	2047	3005	4108	4	13	16	18
subj_46_piffif_AF2_3	I	210	423	2034	2413	3547	4	13	14	17
subj_46_piffif_AF2_33	I	206	414	2057	2920	3494	4	13	15	17
subj_46_piffif_AF2_37	I	211	422	2128	2912	3509	4	13	15	17
subj_46_piffif_MN1_28	I	226	453	2036	2868	3811	5	13	15	17
subj_46_piffif_MN1_38	I	226	457	2254	2975	4225	5	14	16	18
subj_46_piffif_MN1_5	I	241	482	1997	2882	3585	5	13	15	17
subj_46_piffif_Pre_32	I	189	388	2014	2912	4281	4	13	15	18
subj_46_piffif_Pre_38	I	196	390	2079	2997	4236	4	13	16	18
subj_46_piffif_Pre_50	I	199	401	2130	3092	3978	4	13	16	18
subj_46_tissif_13_Post	I	183	365	1975	2883	4220	4	13	15	18
subj_46_tissif_27_Post	I	187	387	2044	3232	4388	4	13	16	18
subj_46_tissif_47_Post	I	190	386	2060	3031	4238	4	13	16	18
subj_46_tissif_AF2_21	I	195	392	2132	3016	3457	4	13	16	17
subj_46_tissif_AF2_49	I	201	398	2231	3173	4366	4	14	16	18
subj_46_tissif_MN1_31	I	230	458	2064	3008	3233	5	13	16	16
subj_46_tissif_MN1_33	I	223	438	2039	2748	3056	4	13	15	16
subj_46_tissif_MN1_37	I	221	443	1995	2685	3172	4	13	15	16
subj_46_tissif_Pre_21	I	192	405	2122	3084	4236	4	13	16	18
subj_46_tissif_Pre_39	I	189	397	2078	2921	4247	4	13	15	18
subj_47_kiggif_22_Post	I	230	436	2394	3045	4176	4	14	16	18
subj_47_kiggif_25_Post	I	227	431	2374	2925	4102	4	14	15	18
subj_47_kiggif_45_Post	I	204	406	2346	2846	3939	4	14	15	18
subj_47_kiggif_AF2_12	I	208	401	2106	2733	3878	4	13	15	17
subj_47_kiggif_AF2_23	I	187	372	2489	3098	4058	4	14	16	18
subj_47_kiggif_AF2_47	I	206	408	2400	2743	4058	4	14	15	18
subj_47_kiggif_MN1_16	I	225	422	2270	3130	3459	4	14	16	17
subj_47_kiggif_MN1_21	I	270	475	2276	2886	3998	5	14	15	18
subj_47_kiggif_MN1_42	I	238	415	2381	2836	4073	4	14	15	18
subj_47_kiggif_Pre_31	I	221	418	2525	3049	4125	4	14	16	18
subj_47_kiggif_Pre_48	I	216	367	2602	3122	4115	4	15	16	18
subj_47_kiggif_Pre_8	I	215	420	2371	2914	4115	4	14	15	18
subj_47_piffif_13_Post	I	212	415	2086	2962	4269	4	13	16	18
subj_47_piffif_1_Post	I	222	434	2176	3033	4311	4	13	16	18
subj_47_piffif_50_Post	I	206	420	2007	3032	4317	4	13	16	18
subj_47_piffif_AF2_2	I	217	408	2172	3006	4282	4	13	16	18
subj_47_piffif_AF2_38	I	217	424	1988	2711	3953	4	13	15	18
subj_47_piffif_AF2_53	I	209	409	2127	3064	4376	4	13	16	18
subj_47_piffif_MN1_14	I	220	439	1915	2831	4074	4	13	15	18
subj_47_piffif_MN1_30	I	220	432	1975	2955	4265	4	13	16	18
subj_47_piffif_MN1_46	I	230	446	2114	2778	4212	4	13	15	18
subj_47_piffif_Pre_10	I	207	404	2213	2931	4155	4	14	15	18
subj_47_piffif_Pre_25	I	205	410	2004	2858	4121	4	13	15	18
subj_47_piffif_Pre_26	I	196	449	2135	2945	4453	5	13	16	18
subj_47_tissif_24_Post	I	225	442	2024	2969	4180	4	13	16	18
subj_47_tissif_35_Post	I	221	388	1974	3238	4375	4	13	16	18
subj_47_tissif_46_Post	I	194	351	2174	3078	4302	4	13	16	18
subj_47_tissif_AF2_10	I	237	458	2118	3077	4220	5	13	16	18
subj_47_tissif_AF2_29	I	203	388	2052	3029	4310	4	13	16	18
subj_47_tissif_AF2_37	I	221	435	1988	3039	4155	4	13	16	18
subj_47_tissif_MN1_20	I	171	791	1966	2858	4141	7	12	15	18
subj_47_tissif_MN1_32	I	257	444	2037	2930	4095	4	13	15	18
subj_47_tissif_MN1_33	I	228	437	1935	2903	4270	4	13	15	18
subj_47_tissif_Pre_16	I	228	430	2096	3129	4297	4	13	16	18
subj_47_tissif_Pre_40	I	215	419	2075	2869	4318	4	13	15	18
subj_47_tissif_Pre_45	I	214	417	2062	3008	4238	4	13	16	18
subj_48_kiggif_10_Post	I	274	374	2401	2922	4013	4	14	15	18
subj_48_kiggif_21_Post	I	203	434	2412	3030	4040	4	14	16	18
subj_48_kiggif_41_Post	I	210	421	2317	2794	3746	4	14	15	17
subj_48_kiggif_AF2_12	I	283	506	1694	2603	3630	5	12	15	17
subj_48_kiggif_AF2_49	I	266	466	1604	2560	3465	5	11	15	17
subj_48_kiggif_AF2_53	I	274	552	1596	2008	3074	5	11	13	16
subj_48_kiggif_MN1_22	I	275	616	1782	2459	2807	6	12	14	15
subj_48_kiggif_MN1_32	I	277	515	1707	2398	2449	5	12	14	14
subj_48_kiggif_MN1_8	I	261	532	1601	2421	3794	5	11	14	17
subj_48_kiggif_Pre_12	I	235	444	2320	2905	3924	4	14	15	17
subj_48_kiggif_Pre_2	I	224	398	2336	2792	4008	4	14	15	18
subj_48_kiggif_Pre_38	I	260	437	2279	2844	3832	4	14	15	17
subj_48_piffif_18_Post	I	207	427	2107	2826	4135	4	13	15	18
subj_48_piffif_25_Post	I	104	441	2273	2928	4091	4	14	15	18
subj_48_piffif_30_Post	I	231	407	2063	2941	4014	4	13	16	18
subj_48_piffif_AF2_2	I	268	371	1508	2115	3195	4	11	13	16
subj_48_piffif_AF2_43	I	243	479	1657	2562	3736	5	12	14	17
subj_48_piffif_AF2_52	I	265	608	1792	3191	3950	6	12	16	18
subj_48_piffif_MN1_19	I	259	530	1732	2918	4043	5	12	15	18
subj_48_piffif_MN1_2	I	255	584	1772	2015	3068	6	12	13	16
subj_48_piffif_MN1_5	I	256	574	1754	2540	2943	6	12	14	16
subj_48_piffif_Pre_10	I	251	490	2104	2835	3948	5	13	15	18
subj_48_piffif_Pre_51	I	226	443	2068	2898	4025	4	13	15	18
subj_48_tissif_22_Post	I	240	451	2137	2890	4257	5	13	15	18
subj_48_tissif_43_Post	I	229	423	2164	2955	4387	4	13	16	18
subj_48_tissif_7_Post	I	239	438	2157	2982	4339	4	13	16	18
subj_48_tissif_AF2_1	I	242	442	1349	2297	3708	4	10	14	17
subj_48_tissif_AF2_4	I	285	530	1666	2845	3744	5	12	15	17
subj_48_tissif_AF2_41	I	253	471	1742	2713	2874	5	12	15	15
subj_48_tissif_MN1_27	I	280	617	1655	2756	3261	6	12	15	16
subj_48_tissif_MN1_4	I	249	527	1695	2296	3277	5	12	14	16
subj_48_tissif_MN1_51	I	266	454	1601	2709	3092	5	11	15	16
subj_48_tissif_Pre_31	I	227	423	2139	2738	4161	4	13	15	18
subj_48_tissif_Pre_40	I	226	419	2052	2917	4185	4	13	15	18
subj_48_tissif_Pre_43	I	231	435	2075	3006	4137	4	13	16	18
subj_49_kiggif_17_Post	I	233	453	2452	2927	3795	5	14	15	17
subj_49_kiggif_26_Post	I	210	354	2702	3226	3971	4	15	16	18
subj_49_kiggif_44_Post	I	198	562	2092	2550	3756	5	13	15	17
subj_49_kiggif_AF2_1	I	280	292	2500	2847	3742	3	14	15	17
subj_49_kiggif_AF2_26	I	218	420	2179	2683	3731	4	13	15	17
subj_49_kiggif_AF2_53	I	230	446	2351	2856	3931	4	14	15	17
subj_49_kiggif_MN1_21	I	272	306	2450	2767	3883	3	14	15	17
subj_49_kiggif_MN1_34	I	245	445	2427	2870	3746	4	14	15	17
subj_49_kiggif_MN1_41	I	263	310	2391	2888	3792	3	14	15	17
subj_49_kiggif_Pre_39	I	209	434	2279	2774	3798	4	14	15	17
subj_49_kiggif_Pre_52	I	209	366	2543	2872	3784	4	15	15	17
subj_49_kiggif_Pre_53	I	221	370	2483	2876	3466	4	14	15	17
subj_49_piffif_41_Post	I	204	472	1909	2606	4236	5	13	15	18
subj_49_piffif_50_Post	I	212	427	1889	2445	3794	4	13	14	17
subj_49_piffif_6_Post	I	215	435	1940	2622	3941	4	13	15	18
subj_49_piffif_AF2_19	I	210	440	1875	2581	3810	4	12	15	17
subj_49_piffif_AF2_23	I	217	438	1932	2498	3841	4	13	14	17
subj_49_piffif_AF2_27	I	202	422	1891	2555	3953	4	13	15	18
subj_49_piffif_MN1_1	I	250	526	1991	2773	3902	5	13	15	17
subj_49_piffif_MN1_10	I	245	537	1964	2715	3892	5	13	15	17
subj_49_piffif_MN1_29	I	224	519	1900	2634	3823	5	13	15	17
subj_49_piffif_Pre_36	I	210	473	1978	2634	3893	5	13	15	17
subj_49_piffif_Pre_4	I	240	485	1922	2596	3750	5	13	15	17
subj_49_piffif_Pre_5	I	221	475	1948	2632	3731	5	13	15	17
subj_49_tissif_18_Post	I	206	421	1948	2790	3828	4	13	15	17
subj_49_tissif_1_Post	I	247	490	1961	2756	3957	5	13	15	18
subj_49_tissif_27_Post	I	191	446	1913	2838	4204	4	13	15	18
subj_49_tissif_AF2_24	I	213	426	1919	2865	4083	4	13	15	18
subj_49_tissif_AF2_34	I	208	403	1877	2738	4244	4	12	15	18
subj_49_tissif_AF2_6	I	246	483	1998	2819	3907	5	13	15	17
subj_49_tissif_MN1_31	I	223	500	1943	2866	3958	5	13	15	18
subj_49_tissif_MN1_33	I	246	415	2314	2748	3865	4	14	15	17
