"","fileName","subj","word","block","seq","Label","F0Hz","F1Hz","F2Hz","F3Hz","F4Hz","F1Bark","F2Bark","F3Bark","F4Bark","gender","BB","AF"
"2371","subj_9_peffif_AF2_39",9,"peffif","2","39","E","270",849,1907,2985,3569,8,13,16,17,"F","BB","AF"
"2372","subj_9_peffif_Pre_15",9,"peffif","1","15","E","251",709,2028,3065,4458,7,13,16,18,"F","BB","AF"
"2373","subj_9_peffif_Pre_25",9,"peffif","1","25","E","277",647,1990,2994,4529,6,13,16,18,"F","BB","AF"
"2374","subj_9_peffif_Pre_51",9,"peffif","1","51","E","259",728,2058,3086,4249,7,13,16,18,"F","BB","AF"
"2375","subj_9_tessif_13_Post",9,"tessif","4","13","E","248",783,1991,3109,5099,7,13,16,19,"F","BB","AF"
"2376","subj_9_tessif_36_Post",9,"tessif","4","36","E","246",574,1982,2677,3760,6,13,15,17,"F","BB","AF"
"2377","subj_9_tessif_51_Post",9,"tessif","4","51","E","251",611,2016,3419,4780,6,13,17,19,"F","BB","AF"
"2378","subj_9_tessif_AF2_21",9,"tessif","2","21","E","269",616,1332,2409,3903,6,10,14,17,"F","BB","AF"
"2379","subj_9_tessif_AF2_48",9,"tessif","2","48","E","273",846,1533,1938,3276,8,11,13,16,"F","BB","AF"
"2380","subj_9_tessif_AF2_52",9,"tessif","2","52","E","273",800,1102,1881,3269,7,9,12,16,"F","BB","AF"
"2381","subj_9_tessif_Pre_19",9,"tessif","1","19","E","258",771,2070,3245,4339,7,13,16,18,"F","BB","AF"
"2382","subj_9_tessif_Pre_5",9,"tessif","1","5","E","257",730,2054,3211,4540,7,13,16,18,"F","BB","AF"
"2383","subj_9_tessif_Pre_9",9,"tessif","1","9","E","260",717,2064,3177,4611,7,13,16,19,"F","BB","AF"
"2384","subj_12_kiggif_10_Post",12,"kiggif","4","10","I","102",353,1955,2124,3545,4,13,13,17,"M","BB","AF"
"2385","subj_12_kiggif_38_Post",12,"kiggif","4","38","I","110",370,1857,2150,3365,4,12,13,16,"M","BB","AF"
"2386","subj_12_kiggif_50_Post",12,"kiggif","4","50","I","101",364,1849,2158,3235,4,12,13,16,"M","BB","AF"
"2387","subj_12_kiggif_AF2_30",12,"kiggif","2","30","I","133",380,873,2233,2971,4,8,14,16,"M","BB","AF"
"2388","subj_12_kiggif_AF2_35",12,"kiggif","2","35","I","118",449,950,2592,2912,5,8,15,15,"M","BB","AF"
"2389","subj_12_kiggif_AF2_49",12,"kiggif","2","49","I","130",341,1039,2512,3220,4,9,14,16,"M","BB","AF"
"2390","subj_12_kiggif_Pre_10",12,"kiggif","1","10","I","115",298,2100,2942,3448,3,13,16,17,"M","BB","AF"
"2391","subj_12_kiggif_Pre_15",12,"kiggif","1","15","I","105",282,2074,2405,3208,3,13,14,16,"M","BB","AF"
"2392","subj_12_kiggif_Pre_34",12,"kiggif","1","34","I","105",385,1991,2047,3408,4,13,13,17,"M","BB","AF"
"2393","subj_12_piffif_22_Post",12,"piffif","4","22","I","--undefined--",405,1628,2510,3603,4,12,14,17,"M","BB","AF"
"2394","subj_12_piffif_25_Post",12,"piffif","4","25","I","105",422,1579,2405,3359,4,11,14,16,"M","BB","AF"
"2395","subj_12_piffif_6_Post",12,"piffif","4","6","I","112",420,1641,2481,3376,4,12,14,16,"M","BB","AF"
"2396","subj_12_piffif_AF2_19",12,"piffif","2","19","I","137",370,1239,2316,3110,4,10,14,16,"M","BB","AF"
"2397","subj_12_piffif_AF2_26",12,"piffif","2","26","I","120",373,1277,2652,3380,4,10,15,16,"M","BB","AF"
"2398","subj_12_piffif_AF2_43",12,"piffif","2","43","I","119",391,1264,2525,3293,4,10,14,16,"M","BB","AF"
"2399","subj_12_piffif_Pre_28",12,"piffif","1","28","I","103",415,1671,2448,3306,4,12,14,16,"M","BB","AF"
"2400","subj_12_piffif_Pre_48",12,"piffif","1","48","I","103",422,1677,2416,3227,4,12,14,16,"M","BB","AF"
"2401","subj_12_piffif_Pre_52",12,"piffif","1","52","I","--undefined--",375,1641,2481,3259,4,12,14,16,"M","BB","AF"
"2402","subj_12_tissif_3_Post",12,"tissif","4","3","I","105",371,1684,2552,3664,4,12,15,17,"M","BB","AF"
"2403","subj_12_tissif_53_Post",12,"tissif","4","53","I","97",340,1691,2639,3801,4,12,15,17,"M","BB","AF"
"2404","subj_12_tissif_7_Post",12,"tissif","4","7","I","103",406,1672,2588,3612,4,12,15,17,"M","BB","AF"
"2405","subj_12_tissif_AF2_13",12,"tissif","2","13","I","121",406,1419,2509,3257,4,11,14,16,"M","BB","AF"
"2406","subj_12_tissif_AF2_42",12,"tissif","2","42","I","113",234,1206,2451,3701,2,10,14,17,"M","BB","AF"
"2407","subj_12_tissif_AF2_6",12,"tissif","2","6","I","130",304,1276,2549,3486,3,10,15,17,"M","BB","AF"
"2408","subj_12_tissif_Pre_14",12,"tissif","1","14","I","98",371,1681,2568,3981,4,12,15,18,"M","BB","AF"
"2409","subj_12_tissif_Pre_22",12,"tissif","1","22","I","100",377,1716,2649,3801,4,12,15,17,"M","BB","AF"
"2410","subj_12_tissif_Pre_27",12,"tissif","1","27","I","96",378,1695,2589,3762,4,12,15,17,"M","BB","AF"
"2411","subj_13_kiggif_11_Post",13,"kiggif","4","11","I","130",370,2064,2498,3332,4,13,14,16,"M","BB","MN"
"2412","subj_13_kiggif_33_Post",13,"kiggif","4","33","I","131",389,2054,2567,3360,4,13,15,16,"M","BB","MN"
"2413","subj_13_kiggif_7_Post",13,"kiggif","4","7","I","129",426,2007,2499,3359,4,13,14,16,"M","BB","MN"
"2414","subj_13_kiggif_MN1_16",13,"kiggif","2","16","I","149",328,824,2420,3041,3,7,14,16,"M","BB","MN"
"2415","subj_13_kiggif_MN1_50",13,"kiggif","2","50","I","152",299,1028,2338,2772,3,9,14,15,"M","BB","MN"
"2416","subj_13_kiggif_Pre_10",13,"kiggif","1","10","I","130",380,2046,2541,3202,4,13,15,16,"M","BB","MN"
"2417","subj_13_kiggif_Pre_17",13,"kiggif","1","17","I","130",359,2095,2584,3198,4,13,15,16,"M","BB","MN"
"2418","subj_13_kiggif_Pre_40",13,"kiggif","1","40","I","127",406,2101,2709,3279,4,13,15,16,"M","BB","MN"
"2419","subj_13_piffif_14_Post",13,"piffif","4","14","I","135",373,1984,2579,3411,4,13,15,17,"M","BB","MN"
"2420","subj_13_piffif_1_Post",13,"piffif","4","1","I","138",396,1876,2515,3393,4,12,14,16,"M","BB","MN"
"2421","subj_13_piffif_38_Post",13,"piffif","4","38","I","127",412,1990,2537,3328,4,13,14,16,"M","BB","MN"
"2422","subj_13_piffif_MN1_28",13,"piffif","2","28","I","145",326,1011,2165,3324,3,9,13,16,"M","BB","MN"
"2423","subj_13_piffif_MN1_35",13,"piffif","2","35","I","147",390,1045,2332,3360,4,9,14,16,"M","BB","MN"
"2424","subj_13_piffif_MN1_4",13,"piffif","2","4","I","147",395,1088,2230,3071,4,9,14,16,"M","BB","MN"
"2425","subj_13_piffif_Pre_46",13,"piffif","1","46","I","132",357,1942,2657,3245,4,13,15,16,"M","BB","MN"
"2426","subj_13_piffif_Pre_48",13,"piffif","1","48","I","125",432,2043,2793,3325,4,13,15,16,"M","BB","MN"
"2427","subj_13_piffif_Pre_52",13,"piffif","1","52","I","125",423,1945,2688,3022,4,13,15,16,"M","BB","MN"
"2428","subj_13_tissif_13_Post",13,"tissif","4","13","I","131",366,1954,2601,3475,4,13,15,17,"M","BB","MN"
"2429","subj_13_tissif_23_Post",13,"tissif","4","23","I","132",369,2013,2670,3371,4,13,15,16,"M","BB","MN"
"2430","subj_13_tissif_45_Post",13,"tissif","4","45","I","133",364,1993,2462,2918,4,13,14,15,"M","BB","MN"
"2431","subj_13_tissif_MN1_44",13,"tissif","2","44","I","143",348,1095,2365,2707,4,9,14,15,"M","BB","MN"
"2432","subj_13_tissif_MN1_49",13,"tissif","2","49","I","149",474,1107,2491,3262,5,9,14,16,"M","BB","MN"
"2433","subj_13_tissif_MN1_5",13,"tissif","2","5","I","140",373,1052,2340,3038,4,9,14,16,"M","BB","MN"
"2434","subj_13_tissif_Pre_34",13,"tissif","1","34","I","128",408,1871,2573,3457,4,12,15,17,"M","BB","MN"
"2435","subj_13_tissif_Pre_37",13,"tissif","1","37","I","125",449,1903,2689,3447,5,13,15,17,"M","BB","MN"
"2436","subj_13_tissif_Pre_7",13,"tissif","1","7","I","125",395,1833,2645,3422,4,12,15,17,"M","BB","MN"
"2437","subj_29_kiggif_33_Post",29,"kiggif","4","33","I","127",323,2152,2845,3813,3,13,15,17,"M","NB","MN"
"2438","subj_29_kiggif_42_Post",29,"kiggif","4","42","I","118",350,2401,2990,3776,4,14,16,17,"M","NB","MN"
"2439","subj_29_kiggif_44_Post",29,"kiggif","4","44","I","128",287,2173,2771,3703,3,13,15,17,"M","NB","MN"
"2440","subj_29_kiggif_MN1_12",29,"kiggif","2","12","I","140",433,2217,2884,3725,4,14,15,17,"M","NB","MN"
"2441","subj_29_kiggif_MN1_32",29,"kiggif","2","32","I","140",482,2154,2949,3897,5,13,16,17,"M","NB","MN"
"2442","subj_29_kiggif_MN1_42",29,"kiggif","2","42","I","141",465,2084,2851,3761,5,13,15,17,"M","NB","MN"
"2443","subj_29_kiggif_Pre_15",29,"kiggif","1","15","I","130",284,2352,2716,3724,3,14,15,17,"M","NB","MN"
"2444","subj_29_kiggif_Pre_18",29,"kiggif","1","18","I","130",320,2268,2649,3659,3,14,15,17,"M","NB","MN"
"2445","subj_29_kiggif_Pre_45",29,"kiggif","1","45","I","129",335,2291,2837,3841,3,14,15,17,"M","NB","MN"
"2446","subj_29_piffif_0_Post",29,"piffif","4","0","I","138",376,1834,2763,3911,4,12,15,17,"M","NB","MN"
"2447","subj_29_piffif_18_Post",29,"piffif","4","18","I","118",375,1951,3132,3752,4,13,16,17,"M","NB","MN"
"2448","subj_29_piffif_9_Post",29,"piffif","4","9","I","121",319,2159,2912,3894,3,13,15,17,"M","NB","MN"
"2449","subj_29_piffif_MN1_1",29,"piffif","2","1","I","139",448,1892,2703,3718,5,13,15,17,"M","NB","MN"
"2450","subj_29_piffif_MN1_21",29,"piffif","2","21","I","132",354,2052,2734,3816,4,13,15,17,"M","NB","MN"
"2451","subj_29_piffif_MN1_53",29,"piffif","2","53","I","143",438,2333,2940,3855,4,14,15,17,"M","NB","MN"
"2452","subj_29_piffif_Pre_47",29,"piffif","1","47","I","127",336,2162,2964,3725,3,13,16,17,"M","NB","MN"
"2453","subj_29_piffif_Pre_52",29,"piffif","1","52","I","124",311,2028,3210,3960,3,13,16,18,"M","NB","MN"
"2454","subj_29_piffif_Pre_9",29,"piffif","1","9","I","127",307,2008,2731,3696,3,13,15,17,"M","NB","MN"
"2455","subj_29_tissif_38_Post",29,"tissif","4","38","I","122",327,2033,2725,3969,3,13,15,18,"M","NB","MN"
"2456","subj_29_tissif_49_Post",29,"tissif","4","49","I","120",382,2002,2786,3982,4,13,15,18,"M","NB","MN"
"2457","subj_29_tissif_4_Post",29,"tissif","4","4","I","129",323,2060,2809,3938,3,13,15,18,"M","NB","MN"
"2458","subj_29_tissif_MN1_22",29,"tissif","2","22","I","138",433,2029,2730,3932,4,13,15,17,"M","NB","MN"
"2459","subj_29_tissif_MN1_38",29,"tissif","2","38","I","141",447,2118,2712,3867,5,13,15,17,"M","NB","MN"
"2460","subj_29_tissif_MN1_7",29,"tissif","2","7","I","128",351,1891,2668,3824,4,13,15,17,"M","NB","MN"
"2461","subj_29_tissif_Pre_1",29,"tissif","1","1","I","122",336,2007,2675,3862,3,13,15,17,"M","NB","MN"
"2462","subj_29_tissif_Pre_10",29,"tissif","1","10","I","127",307,1911,2663,3678,3,13,15,17,"M","NB","MN"
"2463","subj_29_tissif_Pre_37",29,"tissif","1","37","I","125",323,2052,2708,3930,3,13,15,17,"M","NB","MN"
"2464","subj_2_kiggif_31_Post",2,"kiggif","4","31","I","167",335,1878,2885,3743,3,12,15,17,"M","BB","AF"
"2465","subj_2_kiggif_33_Post",2,"kiggif","4","33","I","177",351,2117,2631,3518,4,13,15,17,"M","BB","AF"
"2466","subj_2_kiggif_45_Post",2,"kiggif","4","45","I","139",354,1939,2548,3273,4,13,15,16,"M","BB","AF"
"2467","subj_2_kiggif_AF2_17",2,"kiggif","2","17","I","198",410,1468,1992,3206,4,11,13,16,"M","BB","AF"
"2468","subj_2_kiggif_AF2_25",2,"kiggif","2","25","I","131",427,1065,1888,3326,4,9,13,16,"M","BB","AF"
"2469","subj_2_kiggif_AF2_6",2,"kiggif","2","6","I","95",385,1429,2450,2873,4,11,14,15,"M","BB","AF"
"2470","subj_2_kiggif_Pre_11",2,"kiggif","1","11","I","139",375,1952,2835,3506,4,13,15,17,"M","BB","AF"
"2471","subj_2_kiggif_Pre_47",2,"kiggif","1","47","I","136",337,2109,2884,3587,3,13,15,17,"M","BB","AF"
"2472","subj_2_kiggif_Pre_5",2,"kiggif","1","5","I","140",354,1885,2760,3445,4,13,15,17,"M","BB","AF"
"2473","subj_2_piffif_38_Post",2,"piffif","4","38","I","152",327,1953,2458,3516,3,13,14,17,"M","BB","AF"
"2474","subj_2_piffif_48_Post",2,"piffif","4","48","I","138",387,1943,2490,3516,4,13,14,17,"M","BB","AF"
"2475","subj_2_piffif_AF2_10",2,"piffif","2","10","I","87",426,1268,2148,4021,4,10,13,18,"M","BB","AF"
"2476","subj_2_piffif_AF2_33",2,"piffif","2","33","I","196",414,1261,2016,3719,4,10,13,17,"M","BB","AF"
"2477","subj_2_piffif_AF2_51",2,"piffif","2","51","I","195",402,1233,1921,3744,4,10,13,17,"M","BB","AF"
"2478","subj_2_piffif_Pre_0",2,"piffif","1","0","I","145",389,1819,2150,3594,4,12,13,17,"M","BB","AF"
"2479","subj_2_piffif_Pre_10",2,"piffif","1","10","I","134",377,1881,2415,3556,4,12,14,17,"M","BB","AF"
"2480","subj_2_piffif_Pre_33",2,"piffif","1","33","I","141",388,1924,2544,3635,4,13,15,17,"M","BB","AF"
"2481","subj_2_tissif_35_Post",2,"tissif","4","35","I","156",383,1851,2644,3150,4,12,15,16,"M","BB","AF"
"2482","subj_2_tissif_4_Post",2,"tissif","4","4","I","162",315,1817,2555,3624,3,12,15,17,"M","BB","AF"
"2483","subj_2_tissif_52_Post",2,"tissif","4","52","I","141",397,1801,2492,3507,4,12,14,17,"M","BB","AF"
"2484","subj_2_tissif_AF2_22",2,"tissif","2","22","I","232",410,1044,2171,3715,4,9,13,17,"M","BB","AF"
"2485","subj_2_tissif_AF2_31",2,"tissif","2","31","I","208",426,1349,2140,3704,4,10,13,17,"M","BB","AF"
"2486","subj_2_tissif_AF2_40",2,"tissif","2","40","I","165",406,1188,2023,3596,4,10,13,17,"M","BB","AF"
"2487","subj_2_tissif_Pre_20",2,"tissif","1","20","I","134",387,1891,2630,4176,4,13,15,18,"M","BB","AF"
"2488","subj_2_tissif_Pre_31",2,"tissif","1","31","I","131",477,1996,2865,4178,4,13,15,18,"M","BB","AF"
"2489","subj_2_tissif_Pre_46",2,"tissif","1","46","I","140",355,1929,2679,4073,4,13,15,18,"M","BB","AF"
"2490","subj_33_kiggif_32_Post",33,"kiggif","4","32","I","119",351,2019,2520,3489,4,13,14,17,"M","BB","AF"
"2491","subj_33_kiggif_39_Post",33,"kiggif","4","39","I","123",345,1979,2695,3411,4,13,15,17,"M","BB","AF"
"2492","subj_33_kiggif_51_Post",33,"kiggif","4","51","I","82",391,1769,2263,3416,4,12,14,17,"M","BB","AF"
"2493","subj_33_kiggif_AF2_17",33,"kiggif","2","17","I","149",383,1581,1975,3549,4,11,13,17,"M","BB","AF"
"2494","subj_33_kiggif_AF2_24",33,"kiggif","2","24","I","143",352,1508,2020,3562,4,11,13,17,"M","BB","AF"
"2495","subj_33_kiggif_AF2_39",33,"kiggif","2","39","I","140",408,1569,2280,3340,4,11,14,16,"M","BB","AF"
"2496","subj_33_kiggif_Pre_1",33,"kiggif","1","1","I","145",341,2030,2807,3530,4,13,15,17,"M","BB","AF"
"2497","subj_33_kiggif_Pre_37",33,"kiggif","1","37","I","145",342,1979,2548,3491,4,13,15,17,"M","BB","AF"
"2498","subj_33_kiggif_Pre_44",33,"kiggif","1","44","I","132",350,1976,2667,3621,4,13,15,17,"M","BB","AF"
"2499","subj_33_piffif_14_Post",33,"piffif","4","14","I","120",380,1790,2400,3584,4,12,14,17,"M","BB","AF"
"2500","subj_33_piffif_38_Post",33,"piffif","4","38","I","84",395,1776,2331,3470,4,12,14,17,"M","BB","AF"
"2501","subj_33_piffif_AF2_15",33,"piffif","2","15","I","148",357,1321,2410,3412,4,10,14,17,"M","BB","AF"
"2502","subj_33_piffif_AF2_26",33,"piffif","2","26","I","162",409,1310,2418,3545,4,10,14,17,"M","BB","AF"
"2503","subj_33_piffif_AF2_37",33,"piffif","2","37","I","145",410,1465,2509,3553,4,11,14,17,"M","BB","AF"
"2504","subj_33_piffif_Pre_20",33,"piffif","1","20","I","144",401,1783,2512,3612,4,12,14,17,"M","BB","AF"
"2505","subj_33_piffif_Pre_23",33,"piffif","1","23","I","134",375,1844,2423,3648,4,12,14,17,"M","BB","AF"
"2506","subj_33_piffif_Pre_32",33,"piffif","1","32","I","141",387,1803,2399,3610,4,12,14,17,"M","BB","AF"
"2507","subj_33_tissif_2_Post",33,"tissif","4","2","I","120",370,1814,2409,3725,4,12,14,17,"M","BB","AF"
"2508","subj_33_tissif_3_Post",33,"tissif","4","3","I","112",391,1846,2434,3621,4,12,14,17,"M","BB","AF"
"2509","subj_33_tissif_5_Post",33,"tissif","4","5","I","123",372,1794,2352,3808,4,12,14,17,"M","BB","AF"
"2510","subj_33_tissif_AF2_28",33,"tissif","2","28","I","141",381,1586,2344,3546,4,11,14,17,"M","BB","AF"
"2511","subj_33_tissif_AF2_41",33,"tissif","2","41","I","131",380,1781,2407,3654,4,12,14,17,"M","BB","AF"
"2512","subj_33_tissif_AF2_51",33,"tissif","2","51","I","131",388,1622,2028,3199,4,12,13,16,"M","BB","AF"
"2513","subj_33_tissif_Pre_11",33,"tissif","1","11","I","155",193,1970,2822,3567,2,13,15,17,"M","BB","AF"
"2514","subj_33_tissif_Pre_30",33,"tissif","1","30","I","143",380,1874,2426,3757,4,12,14,17,"M","BB","AF"
"2515","subj_3_kiggif_18_Post",3,"kiggif","4","18","I","144",425,1738,2544,3298,4,12,15,16,"M","NB","AF"
"2516","subj_3_kiggif_25_Post",3,"kiggif","4","25","I","140",425,1660,2721,3555,4,12,15,17,"M","NB","AF"
"2517","subj_3_kiggif_49_Post",3,"kiggif","4","49","I","141",405,1861,2640,3293,4,12,15,16,"M","NB","AF"
"2518","subj_3_kiggif_AF2_16",3,"kiggif","2","16","I","143",351,2112,2604,3394,4,13,15,16,"M","NB","AF"
"2519","subj_3_kiggif_Pre_18",3,"kiggif","1","18","I","148",376,2042,2422,3280,4,13,14,16,"M","NB","AF"
"2520","subj_3_kiggif_Pre_34",3,"kiggif","1","34","I","162",377,2012,2499,3345,4,13,14,16,"M","NB","AF"
"2521","subj_3_kiggif_Pre_5",3,"kiggif","1","5","I","156",344,2050,2447,3403,4,13,14,17,"M","NB","AF"
"2522","subj_3_piffif_15_Post",3,"piffif","4","15","I","144",360,1867,2555,3180,4,12,15,16,"M","NB","AF"
"2523","subj_3_piffif_24_Post",3,"piffif","4","24","I","141",424,1591,2599,3200,4,11,15,16,"M","NB","AF"
"2524","subj_3_piffif_38_Post",3,"piffif","4","38","I","137",407,1671,2386,3271,4,12,14,16,"M","NB","AF"
"2525","subj_3_piffif_AF2_24",3,"piffif","2","24","I","137",407,1748,2410,3378,4,12,14,16,"M","NB","AF"
"2526","subj_3_piffif_AF2_29",3,"piffif","2","29","I","133",416,1789,2420,3430,4,12,14,17,"M","NB","AF"
"2527","subj_3_piffif_AF2_48",3,"piffif","2","48","I","143",391,1849,2374,3337,4,12,14,16,"M","NB","AF"
"2528","subj_3_piffif_Pre_2",3,"piffif","1","2","I","150",410,1778,2352,3281,4,12,14,16,"M","NB","AF"
"2529","subj_3_piffif_Pre_36",3,"piffif","1","36","I","145",387,1739,2558,3383,4,12,15,16,"M","NB","AF"
"2530","subj_3_piffif_Pre_7",3,"piffif","1","7","I","140",399,1681,2331,3282,4,12,14,16,"M","NB","AF"
"2531","subj_3_tissif_29_Post",3,"tissif","4","29","I","132",456,1725,2640,3485,5,12,15,17,"M","NB","AF"
"2532","subj_3_tissif_32_Post",3,"tissif","4","32","I","136",400,1779,2517,3295,4,12,14,16,"M","NB","AF"
"2533","subj_3_tissif_47_Post",3,"tissif","4","47","I","142",403,1741,2584,3458,4,12,15,17,"M","NB","AF"
"2534","subj_3_tissif_AF2_13",3,"tissif","2","13","I","137",371,1862,2635,3438,4,12,15,17,"M","NB","AF"
"2535","subj_3_tissif_AF2_22",3,"tissif","2","22","I","135",383,1853,2580,3459,4,12,15,17,"M","NB","AF"
"2536","subj_3_tissif_AF2_39",3,"tissif","2","39","I","140",365,1685,2606,3413,4,12,15,17,"M","NB","AF"
"2537","subj_3_tissif_Pre_10",3,"tissif","1","10","I","145",372,1768,2538,3513,4,12,14,17,"M","NB","AF"
"2538","subj_3_tissif_Pre_13",3,"tissif","1","13","I","167",404,1781,2536,3452,4,12,14,17,"M","NB","AF"
"2539","subj_3_tissif_Pre_17",3,"tissif","1","17","I","147",357,1877,2488,3521,4,12,14,17,"M","NB","AF"
"2540","subj_40_kiggif_21_Post",40,"kiggif","4","21","I","164",339,1825,2348,2884,4,12,14,15,"M","NB","AF"
"2541","subj_40_kiggif_26_Post",40,"kiggif","4","26","I","143",415,1951,2667,3282,4,13,15,16,"M","NB","AF"
"2542","subj_40_kiggif_39_Post",40,"kiggif","4","39","I","149",420,2008,2823,3358,4,13,15,16,"M","NB","AF"
"2543","subj_40_kiggif_AF2_24",40,"kiggif","2","24","I","133",349,1978,2194,3157,4,13,14,16,"M","NB","AF"
"2544","subj_40_kiggif_AF2_29",40,"kiggif","2","29","I","135",367,2145,2726,3356,4,13,15,16,"M","NB","AF"
"2545","subj_40_kiggif_AF2_46",40,"kiggif","2","46","I","141",378,2107,2648,3354,4,13,15,16,"M","NB","AF"
"2546","subj_40_kiggif_Pre_10",40,"kiggif","1","10","I","142",356,2133,2464,3377,4,13,14,16,"M","NB","AF"
"2547","subj_40_kiggif_Pre_33",40,"kiggif","1","33","I","150",352,2161,2589,3432,4,13,15,17,"M","NB","AF"
"2548","subj_40_kiggif_Pre_6",40,"kiggif","1","6","I","148",348,2138,2671,3004,4,13,15,16,"M","NB","AF"
"2549","subj_40_piffif_17_Post",40,"piffif","4","17","I","150",366,1939,2805,3346,4,13,15,16,"M","NB","AF"
"2550","subj_40_piffif_53_Post",40,"piffif","4","53","I","153",435,1757,2745,3407,4,12,15,17,"M","NB","AF"
"2551","subj_40_piffif_9_Post",40,"piffif","4","9","I","149",413,1921,2774,3405,4,13,15,17,"M","NB","AF"
"2552","subj_40_piffif_AF2_50",40,"piffif","2","50","I","141",379,1836,2406,3118,4,12,14,16,"M","NB","AF"
"2553","subj_40_piffif_AF2_53",40,"piffif","2","53","I","144",370,1989,2675,2960,4,13,15,16,"M","NB","AF"
"2554","subj_40_piffif_AF2_8",40,"piffif","2","8","I","146",396,1849,2921,3332,4,12,15,16,"M","NB","AF"
"2555","subj_40_piffif_Pre_13",40,"piffif","1","13","I","158",362,1998,2548,3462,4,13,15,17,"M","NB","AF"
"2556","subj_40_piffif_Pre_46",40,"piffif","1","46","I","146",398,1852,2435,3231,4,12,14,16,"M","NB","AF"
"2557","subj_40_piffif_Pre_5",40,"piffif","1","5","I","150",388,2061,2712,3421,4,13,15,17,"M","NB","AF"
"2558","subj_40_tissif_23_Post",40,"tissif","4","23","I","156",363,1836,2666,3327,4,12,15,16,"M","NB","AF"
"2559","subj_40_tissif_42_Post",40,"tissif","4","42","I","146",395,1858,2645,3344,4,12,15,16,"M","NB","AF"
"2560","subj_40_tissif_7_Post",40,"tissif","4","7","I","152",420,1914,2810,3347,4,13,15,16,"M","NB","AF"
"2561","subj_40_tissif_AF2_1",40,"tissif","2","1","I","149",365,2014,2569,3037,4,13,15,16,"M","NB","AF"
"2562","subj_40_tissif_AF2_28",40,"tissif","2","28","I","138",365,1953,2572,3360,4,13,15,16,"M","NB","AF"
"2563","subj_40_tissif_AF2_52",40,"tissif","2","52","I","142",372,1871,2483,3173,4,12,14,16,"M","NB","AF"
"2564","subj_40_tissif_Pre_16",40,"tissif","1","16","I","142",387,1962,2673,3468,4,13,15,17,"M","NB","AF"
"2565","subj_40_tissif_Pre_35",40,"tissif","1","35","I","144",381,1994,2676,3475,4,13,15,17,"M","NB","AF"
"2566","subj_40_tissif_Pre_8",40,"tissif","1","8","I","146",383,1901,2571,3364,4,13,15,16,"M","NB","AF"
"2567","subj_43_kiggif_14_Post",43,"kiggif","4","14","I","112",355,1773,2483,3201,4,12,14,16,"M","NB","AF"
"2568","subj_43_kiggif_27_Post",43,"kiggif","4","27","I","108",360,1771,2536,3283,4,12,14,16,"M","NB","AF"
"2569","subj_43_kiggif_6_Post",43,"kiggif","4","6","I","114",318,1707,2520,3359,3,12,14,16,"M","NB","AF"
"2570","subj_43_kiggif_AF2_28",43,"kiggif","2","28","I","131",359,1804,2561,3221,4,12,15,16,"M","NB","AF"
"2571","subj_43_kiggif_AF2_35",43,"kiggif","2","35","I","134",343,1762,2707,3319,4,12,15,16,"M","NB","AF"
"2572","subj_43_kiggif_AF2_52",43,"kiggif","2","52","I","141",388,1801,2615,3332,4,12,15,16,"M","NB","AF"
"2573","subj_43_kiggif_Pre_22",43,"kiggif","1","22","I","142",377,1865,2726,3480,4,12,15,17,"M","NB","AF"
"2574","subj_43_kiggif_Pre_25",43,"kiggif","1","25","I","140",370,1822,2819,3528,4,12,15,17,"M","NB","AF"
"2575","subj_43_kiggif_Pre_6",43,"kiggif","1","6","I","162",367,1928,2684,3514,4,13,15,17,"M","NB","AF"
"2576","subj_43_piffif_43_Post",43,"piffif","4","43","I","106",374,1665,2415,3242,4,12,14,16,"M","NB","AF"
"2577","subj_43_piffif_4_Post",43,"piffif","4","4","I","114",359,1710,2514,3103,4,12,14,16,"M","NB","AF"
"2578","subj_43_piffif_9_Post",43,"piffif","4","9","I","116",356,1685,2446,3319,4,12,14,16,"M","NB","AF"
"2579","subj_43_piffif_AF2_4",43,"piffif","2","4","I","143",375,1713,2425,3268,4,12,14,16,"M","NB","AF"
"2580","subj_43_piffif_AF2_49",43,"piffif","2","49","I","131",357,1759,2479,3307,4,12,14,16,"M","NB","AF"
"2581","subj_43_piffif_AF2_8",43,"piffif","2","8","I","138",386,1735,2575,3242,4,12,15,16,"M","NB","AF"
"2582","subj_43_piffif_Pre_18",43,"piffif","1","18","I","150",396,1763,2572,3346,4,12,15,16,"M","NB","AF"
"2583","subj_43_piffif_Pre_43",43,"piffif","1","43","I","129",344,1752,2617,3346,4,12,15,16,"M","NB","AF"
"2584","subj_43_piffif_Pre_46",43,"piffif","1","46","I","143",398,1756,2587,3345,4,12,15,16,"M","NB","AF"
"2585","subj_43_tissif_20_Post",43,"tissif","4","20","I","111",378,1703,2503,3342,4,12,14,16,"M","NB","AF"
"2586","subj_43_tissif_23_Post",43,"tissif","4","23","I","110",349,1702,2532,3316,4,12,14,16,"M","NB","AF"
"2587","subj_43_tissif_25_Post",43,"tissif","4","25","I","108",352,1710,2523,3406,4,12,14,17,"M","NB","AF"
"2588","subj_43_tissif_AF2_17",43,"tissif","2","17","I","132",346,1728,2549,3389,4,12,15,16,"M","NB","AF"
"2589","subj_43_tissif_AF2_42",43,"tissif","2","42","I","150",329,1787,2596,3232,3,12,15,16,"M","NB","AF"
