fileName	Label	F0[Hz]	F1[Hz]	F2[Hz]	F1[Bark]	F2[Bark]
subj_5_keggif_AF2_1	E	236	631	1552	6	11
subj_5_keggif_AF2_28	E	267	626	1534	6	11
subj_5_keggif_AF2_3	E	262	612	1513	6	11
subj_5_keggif_MN1_13	E	356	730	1523	7	11
subj_5_keggif_MN1_22	E	336	739	1555	7	11
subj_5_keggif_MN1_33	E	310	734	1523	7	11
subj_5_keggif_Pre_35	E	240	494	1875	5	12
subj_5_keggif_Pre_39	E	231	483	1869	5	12
subj_5_keggif_Pre_43	E	153	484	1831	5	12
subj_5_tessif_31_Post	E	261	542	1676	5	12
subj_5_tessif_46_Post	E	226	566	1747	5	12
subj_5_tessif_AF2_12	E	262	625	1351	6	10
subj_5_tessif_AF2_32	E	257	577	1348	6	10
subj_5_tessif_AF2_44	E	251	529	1389	5	11
subj_5_tessif_MN1_0	E	282	721	1553	7	11
subj_5_tessif_MN1_38	E	309	761	1458	7	11
subj_5_tessif_MN1_7	E	307	827	1368	7	10
subj_5_tessif_Pre_26	E	252	499	1735	5	12
subj_5_tessif_Pre_4	E	234	461	1696	5	12
subj_5_tessif_Pre_44	E	240	489	1645	5	12
subj_7_keggif_27_Post	E	207	507	2135	5	13
subj_7_keggif_39_Post	E	212	522	2204	5	14
subj_7_keggif_47_Post	E	202	585	2337	6	14
subj_7_keggif_AF2_13	E	215	521	1818	5	12
subj_7_keggif_AF2_29	E	219	413	2454	4	14
subj_7_keggif_AF2_8	E	214	542	2047	5	13
subj_7_keggif_MN1_27	E	240	571	2094	6	13
subj_7_keggif_MN1_34	E	227	651	1932	6	13
subj_7_keggif_MN1_6	E	228	709	2002	7	13
subj_7_keggif_Pre_18	E	229	600	2165	6	13
subj_7_keggif_Pre_36	E	227	558	2159	5	13
subj_7_keggif_Pre_7	E	225	528	2311	5	14
subj_7_tessif_40_Post	E	202	463	2003	5	13
subj_7_tessif_41_Post	E	199	461	2023	5	13
subj_7_tessif_42_Post	E	190	454	2015	5	13
subj_7_tessif_AF2_12	E	200	555	2168	5	13
subj_7_tessif_AF2_32	E	220	416	2138	4	13
subj_7_tessif_AF2_39	E	196	505	2054	5	13
subj_7_tessif_MN1_38	E	233	513	1876	5	12
subj_7_tessif_MN1_40	E	236	608	1914	6	13
subj_7_tessif_MN1_5	E	248	564	1995	5	13
subj_7_tessif_Pre_11	E	234	482	1997	5	13
subj_7_tessif_Pre_19	E	229	569	2004	6	13
subj_7_tessif_Pre_31	E	222	497	2178	5	13
subj_9_keggif_1_Post	E	255	904	2151	8	13
subj_9_keggif_46_Post	E	263	874	2096	8	13
subj_9_keggif_48_Post	E	260	829	2089	7	13
subj_9_keggif_AF2_19	E	239	859	1873	8	12
subj_9_keggif_AF2_47	E	272	560	1049	5	9
subj_9_keggif_AF2_6	E	272	850	1855	8	12
subj_9_keggif_MN1_35	E	279	992	1809	8	12
subj_9_keggif_MN1_5	E	288	921	1737	8	12
subj_9_keggif_MN1_52	E	276	879	1717	8	12
subj_9_keggif_Pre_27	E	260	841	2169	8	13
subj_9_keggif_Pre_37	E	273	726	2192	7	14
subj_9_keggif_Pre_41	E	261	708	2221	7	14
subj_9_tessif_13_Post	E	248	783	1991	7	13
subj_9_tessif_36_Post	E	246	574	1982	6	13
subj_9_tessif_51_Post	E	251	611	2016	6	13
subj_9_tessif_AF2_21	E	269	616	1332	6	10
subj_9_tessif_AF2_48	E	273	846	1533	8	11
subj_9_tessif_AF2_52	E	273	800	1102	7	9
subj_9_tessif_MN1_17	E	300	721	1645	7	12
subj_9_tessif_MN1_29	E	284	866	1555	8	11
subj_9_tessif_MN1_40	E	279	939	1818	8	12
subj_9_tessif_Pre_19	E	258	771	2070	7	13
subj_9_tessif_Pre_5	E	257	730	2054	7	13
subj_9_tessif_Pre_9	E	260	717	2064	7	13
